iteration,n_trades,mean_net_event_return,cumulative_net_return,hit_rate
106,50,0.007323759552190287,-0.25863285006379577,0.52
107,50,-0.008406864234384916,-0.7246745158016563,0.48
108,50,0.020413440038857013,0.5476155346767182,0.54
109,50,0.008612157873794817,-0.19466477720486686,0.5
110,50,-0.01108596052879663,-0.7688101504530124,0.54
111,50,-0.007587490667644787,-0.7155189352610284,0.48
112,50,0.03845052635864819,2.8826807119941247,0.52
113,50,-0.0040970852317533234,-0.5297329425895201,0.48
114,50,0.026196719290249863,1.2542972545541113,0.6
115,50,0.03766603320367715,2.4811910531670156,0.64
116,50,0.031180395508789482,1.754289438477557,0.58
117,50,-0.0008527956960644478,-0.48593572280753294,0.48
118,50,-0.02548908679926817,-0.8466638267829648,0.36
119,50,-0.016098966239634648,-0.7674090291915845,0.44
120,50,0.012175650520478082,0.029441409403377694,0.48
121,50,-0.020026325902420452,-0.8250863474103891,0.4
122,50,0.0036946273489687088,-0.40201689907494864,0.5
123,50,-0.01856997743703488,-0.7541305516699794,0.38
124,50,0.0012844805223981926,-0.4177512453281157,0.46
125,50,0.03490126631091526,2.1090859252646665,0.64
126,50,-0.030883847463224413,-0.8964086086520914,0.36
127,50,0.0023052496171520566,-0.3769351445564888,0.54
128,50,0.008102151269456332,-0.2136322545392837,0.52
129,50,-0.04464138931360503,-0.9504389624821303,0.4
130,50,0.0485111594005373,5.474463919919393,0.58
131,50,-0.028600411161133737,-0.8990516896551926,0.48
132,50,-0.010842553432185896,-0.7543889825096086,0.46
133,50,0.06064733480432288,10.49323191632608,0.6
134,50,-0.010472896861421619,-0.7261997047955118,0.46
135,50,-0.01947748799081679,-0.8449689002740637,0.48
136,50,-0.03122092412486209,-0.9196182500364518,0.46
137,50,0.004363377917890112,-0.3125319002934218,0.56
138,50,-0.021679613075545907,-0.8029423527863886,0.4
139,50,0.010493713188619086,-0.19549823362602414,0.56
140,50,-0.014025884014331096,-0.6790358434331882,0.52
141,50,-0.02397195241921775,-0.8762429294285671,0.56
142,50,0.009289017170753039,-0.33510354718156365,0.56
143,50,-0.035945062128191124,-0.9322763859497083,0.4
144,50,-0.008888478359327911,-0.6584323528403835,0.5
145,50,0.0007363150832624954,-0.5773355312372476,0.52
146,50,0.010697991293721312,0.0703255460826846,0.5
147,50,0.005898784450765975,-0.3366475123212562,0.44
148,50,-0.00976619432013614,-0.6828318800602233,0.44
149,50,0.04671344267384379,4.805531256485014,0.6
150,50,0.01861212216617045,0.33765736366131516,0.5
151,50,0.033353754433956134,2.9031583277103103,0.58
152,50,0.012665469851574851,-0.03933980241768409,0.54
153,50,0.029059976154684718,1.3793287100798128,0.64
154,50,0.008244326819567535,-0.19437318531515646,0.44
155,50,-0.009823600767158441,-0.6332262503088586,0.5
156,50,0.02824316496518869,1.3617581884742078,0.7
157,50,0.033574574749239375,2.44838431605397,0.64
158,50,-0.01419768987400917,-0.7765316093159262,0.42
159,50,-0.01023156588473893,-0.6985321347752816,0.48
160,50,0.026794987398080998,0.9587580265073252,0.56
161,50,-0.020860320732984147,-0.7927841167216845,0.48
162,50,-0.010094213262703544,-0.692291458730063,0.46
163,50,0.0336308162014644,1.8979997427203688,0.48
164,50,0.0026936380797023454,-0.4934059804589782,0.56
165,50,-0.02019306393528382,-0.8340150851071788,0.54
166,50,-0.024213083287716188,-0.8745002678746829,0.44
167,50,0.030347415733920736,1.423125957747898,0.5
168,50,-0.009225943728101814,-0.6164274893152308,0.48
169,50,-0.008800772946134428,-0.7249079643569503,0.5
170,50,0.002378580926262641,-0.518746980074096,0.56
171,50,0.0019341599386057883,-0.44547669769320053,0.5
172,50,-0.039682575697091986,-0.9442482769794694,0.48
173,50,0.009201175169440589,-0.1421928007879304,0.6
174,50,-0.0174921218702125,-0.8330558650763751,0.52
175,50,0.0051889478549793176,-0.3475998012802405,0.56
176,50,0.01283975613960893,0.001771859375638174,0.56
177,50,0.03793092643256209,2.65915652186892,0.56
178,50,0.03437067046292055,1.922738070294984,0.56
179,50,-0.030706256557494642,-0.8958237480720928,0.52
180,50,-0.009438293021868337,-0.707164068918022,0.54
181,50,-0.01774046027872862,-0.7887822170070082,0.4
182,50,0.010083711841753657,-0.13035728986785955,0.6
183,50,-7.942426497368205e-05,-0.45795010086673793,0.42
184,50,0.033611176293410844,2.319633261653483,0.62
185,50,-0.002564971976414909,-0.5127901007129693,0.48
186,50,0.01972523412572389,0.6567399291325218,0.56
187,50,-0.01925444550858532,-0.7672008589672596,0.5
188,50,0.03835929603734004,2.870731713573286,0.52
189,50,-0.005742166431781148,-0.6342682889110651,0.5
190,50,0.03274265701946539,2.0492649572029675,0.46
191,50,0.027915430139277362,1.2119516191957236,0.6
192,50,0.01297246258115787,-0.02116539394138206,0.52
193,50,0.017395091344711688,0.2896527020065085,0.42
194,50,0.014996694261608386,0.10906801666898813,0.52
195,50,0.03355380261065134,2.0166433040784315,0.56
196,50,0.006446789994610469,-0.2865173089195019,0.44
197,50,0.03489497720958714,2.074816138077162,0.66
198,50,0.023690514333775666,0.6767539252681551,0.56
199,50,0.013112059652853858,0.003863837062142883,0.5
200,50,0.015014438098904147,0.05556612875648992,0.54
201,50,-0.0006235823312949007,-0.5130758381553547,0.52
202,50,0.005431688250497106,-0.4537436816582352,0.58
203,50,-0.00047658279606468403,-0.5168647996122568,0.48
204,50,-0.008439937728373486,-0.7273969652979243,0.46
205,50,0.037881603934542166,1.9123612814998063,0.6
206,50,0.012678207147043527,0.15905427513237647,0.5
207,50,0.024075782149394546,0.7541982527509488,0.54
208,50,-0.03187694277041861,-0.9173363814882711,0.44
209,50,0.022735346836846387,0.6640217588086463,0.48
210,50,0.0038411817307537556,-0.3401169740081911,0.48
211,50,0.021179861138531084,0.5068410312077813,0.46
212,50,0.0012692376498229941,-0.5197803467423903,0.56
213,50,0.003504328753441126,-0.4256306778457408,0.58
214,50,2.1711003559132802e-05,-0.4828452398176579,0.4
215,50,-0.010285633647167796,-0.7117852800166944,0.5
216,50,0.01764003991167941,0.2910896241468357,0.48
217,50,0.03424534379627871,2.249950453236296,0.56
218,50,0.0026272672953788477,-0.3484411766635488,0.48
219,50,0.004086777106922723,-0.1718028696981525,0.5
220,50,0.019735621928283483,0.3690004916588647,0.6
221,50,0.0146403350071202,-0.04623501825386023,0.62
222,50,0.022309033353454265,0.47196744173172966,0.56
223,50,0.02802928978969291,0.845662213910048,0.58
224,50,-0.011584532103456715,-0.7111416849839043,0.48
225,50,0.01379897487009983,0.11267027082309644,0.52
226,50,-0.011885004162102905,-0.7324747876818243,0.58
227,50,0.007406190950460459,-0.1067462043693671,0.54
228,50,0.00028029781965400514,-0.48002317998610744,0.4
229,50,0.005883418605242037,-0.15374793446078838,0.5
230,50,0.011665908149303145,0.050460728283544753,0.48
231,50,0.03958700921591509,3.0922019845628546,0.58
232,50,0.013842463927107768,0.0324690403424277,0.48
233,50,0.014864907291312597,0.12128336580060717,0.54
234,50,0.042420223654904284,3.7016688939006626,0.62
235,50,0.030636574464833036,1.4352328621387236,0.62
236,50,0.01863575996189249,0.7067913696430417,0.56
237,50,0.004650599927615593,-0.3459457605425935,0.52
238,50,-0.0031602184531104418,-0.5610162219869522,0.4
239,50,0.024223142401361707,0.938894389285974,0.54
240,50,-0.007421029071063998,-0.6290469893751385,0.48
241,50,0.01808364930500007,0.3445558849769097,0.44
242,50,0.028879579140948804,0.9337750539225271,0.68
243,50,-0.008137039404386717,-0.6102828409470065,0.44
244,50,0.03822908390058527,2.651951039641891,0.56
245,50,-0.011684679150160493,-0.6858921289820794,0.36
246,50,0.032407921121806814,1.8070337696294612,0.48
247,50,0.044548806979789995,4.7064573643481,0.62
248,50,-0.05250119182025466,-0.9715246150050343,0.44
249,50,0.012953675907885496,-0.102215560963407,0.64
250,50,0.015234431696484498,0.103701607999654,0.58
251,50,0.01740788435203615,0.20879461430426227,0.52
252,50,0.035943437350435585,2.2486219950856943,0.48
253,50,0.018714702628667153,0.27573202914676576,0.58
254,50,-0.013154530611362146,-0.7944191671158318,0.54
255,50,0.012741568000215413,0.09549281935837839,0.5
256,50,-0.007893428464850251,-0.6525323343504391,0.44
257,50,-0.006941993312373638,-0.6401511684348825,0.44
258,50,-0.011264801271152737,-0.7663656482887814,0.5
259,50,0.009037707794131543,-0.33084277630154213,0.54
260,50,0.0015757060739492901,-0.47381697572675274,0.48
261,50,0.010740721718582867,-0.20869429040783605,0.52
262,50,0.011298389119555614,0.1068106835572098,0.54
263,50,0.0172068549444562,0.21550353360320318,0.6
264,50,-0.010492117424295675,-0.7511515347892719,0.5
265,50,0.04940150767480691,5.864066412165943,0.64
266,50,0.0325038978541851,1.8828464624080725,0.62
267,50,0.03327960124695161,1.9067725161097826,0.54
268,50,0.02131662325780459,0.5711337200387081,0.52
269,50,0.0017046084765141045,-0.48969240186319263,0.58
270,50,-0.019265051430492154,-0.805063964900779,0.46
271,50,-0.004162573530484037,-0.48776754388328003,0.46
272,50,0.022288699364809386,0.8268015978553094,0.44
273,50,0.039289051124043156,2.802453447025133,0.56
274,50,-0.0037763309266176394,-0.6552916342048652,0.58
275,50,-0.0008762495441589802,-0.5113782559570755,0.44
276,50,0.02626532916999816,1.196205530479976,0.5
277,50,-0.019252524048953393,-0.8331766375480947,0.48
278,50,-0.017129124620594124,-0.7847025387820927,0.48
279,50,0.055479075642491146,8.693036988603739,0.62
280,50,0.029916899540262366,1.7958510153391738,0.54
281,50,0.0011634892422056286,-0.5119451421065574,0.58
282,50,0.017684417439154342,0.09311278891332986,0.54
283,50,-0.01867744711139174,-0.7960937327882738,0.36
284,50,-0.017334135901105496,-0.7686095438653069,0.44
285,50,0.036628654966272434,2.579643515785423,0.68
286,50,-0.010898423772359724,-0.759289331039745,0.48
287,50,-0.004636952682487487,-0.6675961316192158,0.52
288,50,0.0042683983645836095,-0.43564315262822273,0.48
289,50,0.01256265902606116,-0.04510859059604755,0.48
290,50,-0.027628901527427443,-0.8954237701700308,0.46
291,50,-0.02161321150128242,-0.836564333560559,0.48
292,50,0.005291149731832407,-0.2702564103591415,0.48
293,50,-0.008519300106813055,-0.7267006441674912,0.52
294,50,0.010866099934408527,-0.06921348164749708,0.42
295,50,0.0228961755752335,0.8075201310108342,0.46
296,50,0.0021970004279586466,-0.3831728415794602,0.52
297,50,0.012667203910292066,0.23451066958394207,0.52
298,50,-0.0025220220466659017,-0.44109843674709515,0.5
299,50,-0.008241540093991431,-0.6145235729333722,0.54
300,50,0.002078639228479695,-0.4701618753502125,0.54
301,50,0.03089551230876486,1.685713455037276,0.6
302,50,-0.009414389097631782,-0.6916704306648669,0.5
303,50,0.0013417793871845008,-0.5294364283281969,0.56
304,50,0.0336782481632957,1.9177971122418387,0.62
305,50,-0.01881133500000079,-0.8378004619841741,0.56
306,50,0.03381398642191941,1.9102432016765496,0.5
307,50,0.0008572412346130331,-0.4191741372705934,0.48
308,50,-0.0024338670182132427,-0.6054535674742918,0.52
309,50,0.016803623517667697,0.2840059568456055,0.48
310,50,-0.04806287941894001,-0.9632109904860937,0.44
311,50,0.0034077610972253814,-0.33666005307996216,0.46
312,50,0.05082318359685105,5.993094883999097,0.62
313,50,0.01007675846767599,-0.11595675662558902,0.44
314,50,0.009219430067804317,-0.20886924010457497,0.52
315,50,-0.0202681548453757,-0.8377769073735084,0.54
316,50,-0.0004335436452828767,-0.4829493875325628,0.5
317,50,-0.008833918687972214,-0.6394267219577857,0.56
318,50,0.0005139022852485709,-0.43319043656046363,0.5
319,50,0.008935705710030196,-0.3357056520805881,0.54
320,50,-0.012491831169145214,-0.7319822813894705,0.44
321,50,-0.014889369563068704,-0.7977398554377335,0.48
322,50,-0.022271463960483216,-0.8038487714885043,0.38
323,50,-0.02434187092525738,-0.853525580278863,0.4
324,50,-0.00042162644484838196,-0.45655473549427505,0.48
325,50,0.009898976171535132,-0.2212379673318784,0.54
326,50,0.020407598267014892,0.574774001451946,0.42
327,50,0.019813484243563374,0.43818797456504655,0.48
328,50,0.00745727086390854,-0.21319257869982666,0.48
329,50,0.04093201983462591,3.324257380055152,0.58
330,50,0.005658326496413926,-0.3051792665821834,0.46
331,50,-0.017207237316240073,-0.7794253745940544,0.46
332,50,-0.011118368778324412,-0.6602377278089693,0.4
333,50,0.040200653716900264,3.3530908037021927,0.6
334,50,0.011100276682471261,-0.08523090434722236,0.48
335,50,0.017278797965964196,0.2551846604257768,0.52
336,50,0.03436553831354559,2.4722153820549444,0.54
337,50,-0.03134658872456722,-0.9092785251436013,0.38
338,50,0.037515081285232156,2.9655962773439257,0.62
339,50,-0.018296173155695605,-0.8276889290322564,0.52
340,50,-0.005156126950218485,-0.6540182833307346,0.54
341,50,0.027957746055418228,1.4748440098132272,0.6
342,50,0.031309688901355964,1.5866859845884447,0.56
343,50,-0.004712352556985069,-0.6140937908570776,0.56
344,50,-0.03345054106056047,-0.9248083102807243,0.46
345,50,0.0046559227291382375,-0.21688086012646157,0.5
346,50,-0.024599443452304373,-0.8835388628533756,0.48
347,50,0.03417973014835272,2.2375089295008923,0.62
348,50,0.015162534774441355,-0.05446392828971591,0.66
349,50,0.005005093079138972,-0.41041998239910116,0.56
350,50,-0.02355095287207119,-0.8280168012900249,0.52
351,50,-0.02005909177690831,-0.8388162710173703,0.46
352,50,-0.02626249214667368,-0.8833294350357064,0.5
353,50,-0.031296027937398475,-0.9163038358650253,0.46
354,50,0.0010755507592117009,-0.5276586620671966,0.5
355,50,0.024093447249738123,0.7002168180256902,0.56
356,50,0.023077404262541245,0.5938824228517308,0.58
357,50,0.04418568017740461,4.77237767123882,0.68
358,50,0.00445669911844703,-0.3574083973260852,0.52
359,50,0.045201070138062925,4.423984528008171,0.64
360,50,-0.01001005760256204,-0.6229411973700627,0.54
361,50,-0.006092067678875688,-0.5671321012311943,0.44
362,50,0.011917576842131407,-0.19843454631876534,0.54
363,50,-0.04110069994786223,-0.9474506853615883,0.42
364,50,0.010732060106931642,-0.07802677039336259,0.6
365,50,-0.04220908589843869,-0.9509151063028084,0.46
366,50,0.00782135573491687,-0.2506762157319755,0.6
367,50,-0.011332447419888592,-0.7684238220527336,0.46
368,50,0.017414241860222213,0.23658057225163676,0.54
369,50,-0.004986389302702996,-0.6375041201543316,0.54
370,50,0.020709421012416403,0.6250009384290138,0.56
371,50,-0.03124814412289118,-0.9181473012819671,0.5
372,50,0.03886431197490345,2.77759045085221,0.6
373,50,0.013713555483669718,-0.059271855914902916,0.48
374,50,-0.008488094579685006,-0.611517820664343,0.52
375,50,0.0034974160380661454,-0.3609023763011251,0.56
376,50,0.048097574285429906,5.361644878680914,0.64
377,50,-0.011037140914457172,-0.755484660964211,0.54
378,50,0.024925786196548474,1.033789259596853,0.54
379,50,0.0012732511569870852,-0.29212638940320057,0.5
380,50,-0.003839497056056742,-0.6547052592559444,0.56
381,50,-0.003954535351583755,-0.6340524420075863,0.56
382,50,-0.03231624099335919,-0.9188412554040435,0.42
383,50,0.02856178165780082,1.2631794814988275,0.6
384,50,0.043089695846224074,4.5671159681768305,0.54
385,50,-0.007988597740765544,-0.6691841903929272,0.5
386,50,-0.001396567068415564,-0.6064554417507637,0.58
387,50,0.014653927011086244,0.24078004783412266,0.54
388,50,-0.00996624002647784,-0.6393784762233173,0.4
389,50,0.00271907511544885,-0.2759052660278466,0.56
390,50,0.026549126893182434,1.1132644009960018,0.54
391,50,0.03613154161278608,2.0566081139658228,0.68
392,50,0.024914118590889957,0.938096884778536,0.5
393,50,0.008007703304238787,-0.06086793536704005,0.52
394,50,0.027443378046616288,1.0876866695234018,0.56
395,50,0.0008128942915563675,-0.51253711255165,0.52
396,50,-0.004760199867163233,-0.598298993417651,0.42
397,50,0.011913768249398677,0.009055543240747088,0.54
398,50,0.005312217170572193,-0.42989931095488443,0.54
399,50,0.0026285889177496457,-0.5185279400276446,0.64
400,50,0.021104084381392642,0.5081856902976349,0.54
401,50,-0.0034127756870665515,-0.5571684948124639,0.48
402,50,0.027603827238600394,1.3916743566481573,0.56
403,50,0.025687137829920093,1.1606006245735458,0.64
404,50,0.027070022473665932,1.03458251281686,0.56
405,50,0.0019889582804380646,-0.41981046778083597,0.46
406,50,0.018768594811952647,0.36056142524883117,0.58
407,50,0.033397906493358616,2.0069793611577853,0.48
408,50,0.0033153068322019806,-0.28479270895634323,0.58
409,50,-0.01288373343075554,-0.64994630122861,0.44
410,50,0.03276635105344262,1.7229132874094852,0.6
411,50,-0.0378238404960653,-0.9360899442043449,0.42
412,50,0.012283022780488078,-0.05054254143870063,0.6
413,50,-0.02045144026047372,-0.7961581686209871,0.5
414,50,0.012331127519933033,-0.008199969085716852,0.54
415,50,0.014597630879445609,-0.09970061707205402,0.48
416,50,0.02700541128795944,1.3064964327802828,0.52
417,50,0.02810045479834628,1.1685524440059258,0.52
418,50,0.01914871255331906,0.4993571610995553,0.54
419,50,0.009779752569703683,0.04345033963526279,0.52
420,50,0.0020783592914895978,-0.42951359176183634,0.52
421,50,0.011668830606670335,-0.02071649222488503,0.46
422,50,0.0045449837805030535,-0.4553607276469943,0.56
423,50,0.01173676899500601,0.018579830253438123,0.52
424,50,-0.0072132609866097505,-0.6598431446773241,0.42
425,50,0.013175587942429743,-0.1273877645578242,0.52
426,50,-0.021776284334144975,-0.8632023365775956,0.56
427,50,0.026809283027324646,1.046125845036845,0.54
428,50,-0.019237261452547897,-0.8236752512333805,0.52
429,50,-0.008622278007066102,-0.6592556531799423,0.42
430,50,0.029982879847013456,1.5244019796704977,0.56
431,50,0.022706374940832746,0.6055337915556196,0.52
432,50,0.0031980491417025504,-0.20793471738901448,0.48
433,50,0.024623731373437832,0.8632736357989281,0.6
434,50,0.02730792510913915,1.0260351042116453,0.62
435,50,0.0018068564681105138,-0.3759489567717911,0.5
436,50,-0.004424199442584682,-0.5477083970420666,0.46
437,50,-0.03699170281949897,-0.9393558728612827,0.52
438,50,-0.000521345789044505,-0.3711828285718294,0.54
439,50,-0.02089802700627608,-0.8467288878650182,0.52
440,50,-0.017194579332115666,-0.8179251708393214,0.44
441,50,0.012838943321842468,0.049527449350984076,0.46
442,50,0.010629912576025906,-0.24063286296082698,0.58
443,50,0.002954958642130252,-0.3919073096034057,0.46
444,50,0.017473635845606347,0.34124812364279955,0.58
445,50,0.040943199586209095,3.3446504295828454,0.58
446,50,0.019155789208184053,0.3193755394883764,0.54
447,50,-0.0008357743706286547,-0.519950315001557,0.44
448,50,-0.036883824168615326,-0.9385332737604754,0.36
449,50,0.05322668039575119,7.010395173643893,0.62
450,50,-0.02742186895938449,-0.877031826586302,0.42
451,50,-0.004064953058496677,-0.5912530017563249,0.5
452,50,0.020464074336358475,0.8536343579947447,0.52
453,50,-0.001892405855297774,-0.6282332161473366,0.5
454,50,0.0404024063826917,3.178108902516538,0.56
455,50,0.035873864548956254,2.4633875849009033,0.58
456,50,-0.01215084476388093,-0.7636724791599828,0.4
457,50,0.016044347208768087,0.4835819954470788,0.48
458,50,0.00013819168417481987,-0.5372038534351836,0.48
459,50,-0.0006146562833887526,-0.49327838636194343,0.54
460,50,-0.012178951412604886,-0.7748146302268439,0.56
461,50,2.0362778340317076e-05,-0.35423116270049193,0.54
462,50,-0.01030274132825087,-0.7440324212057419,0.6
463,50,-0.008608496793042035,-0.6065880334702602,0.52
464,50,-3.2159568362533085e-05,-0.5890916463577055,0.52
465,50,0.008431288574331208,-0.2058836464201942,0.48
466,50,0.033917288882363915,1.8719005257658647,0.56
467,50,-0.004026528167310814,-0.5520310521604783,0.5
468,50,0.027340718151655344,1.308702115485553,0.54
469,50,-0.002385038771817862,-0.43787895025694223,0.4
470,50,0.047814230878446676,5.8819036596412975,0.56
471,50,0.005914039346982374,-0.19816797108414674,0.42
472,50,0.039319298860694414,2.777683286928905,0.54
473,50,-0.022569923490090477,-0.8610779244384364,0.5
474,50,0.036343451832065964,2.3068646895068365,0.54
475,50,0.016946702361800223,0.3189825848088508,0.56
476,50,0.021391708998392475,0.7394972878064094,0.5
477,50,-0.002159683392053673,-0.4894162232641449,0.42
478,50,0.01257311854021268,-0.04063955028179511,0.5
479,50,-0.008736572059914302,-0.6779932478145668,0.42
480,50,-0.012472473340173961,-0.7532583745680858,0.38
481,50,-0.02355541921100371,-0.8745345998537718,0.44
482,50,-0.006362456620927057,-0.6073241693660854,0.5
483,50,0.0016426154918167547,-0.26501786909165526,0.4
484,50,0.0017827660188025397,-0.5081592391175537,0.52
485,50,-0.032182181265400095,-0.9165164645262589,0.5
486,50,0.00203278729338241,-0.42073252962592955,0.52
487,50,-0.012442618043202885,-0.7728128036183252,0.48
488,50,0.04670328036223962,5.15610909096047,0.54
489,50,-0.032342167998036665,-0.9130564560363942,0.44
490,50,-0.013193519753829777,-0.6980201211319201,0.52
491,50,-0.012518666629891645,-0.7190283501365591,0.44
492,50,0.010092731371349674,-0.05034789163327391,0.46
493,50,0.035338602950697684,3.15883757537871,0.62
494,50,0.011862895891605068,-0.05654553992259215,0.6
495,50,-0.015690315930301617,-0.7542663729354896,0.42
496,50,-0.00564167699007825,-0.68839434365588,0.56
497,50,0.030132178575394457,1.4560259047330533,0.62
498,50,0.007804540426569506,-0.20217123359382272,0.54
499,50,-0.004540015519541613,-0.6073769417998282,0.52
