dataset_split,group_name,group_value,horizon,n,expected_direction,mean_car_sector_adj,median_car_sector_adj,winsorized_mean_car_sector_adj_5_95,negative_rate,positive_rate,sign_accuracy,mean_simple_sector_adj,median_simple_sector_adj,mean_abs_car_sector_adj
original,all,all,3,34,negative,-0.08880454371863757,-0.05332595407566775,-0.07488087204126335,0.6764705882352942,0.3235294117647059,0.6764705882352942,-0.07036923973339683,-0.05192849736379873,0.13481843630986057
original,biotech_catalyst_event_type,trial_halt,3,14,negative,-0.10362715960579368,-0.0436165493068708,-0.07635299382310871,0.6428571428571429,0.35714285714285715,0.6428571428571429,-0.07805020047631588,-0.042643504707391144,0.12902322290729212
original,biotech_catalyst_event_type,trial_discontinuation,3,9,negative,-0.11289824801356689,-0.0900462669534207,-0.11443182268686278,0.7777777777777778,0.2222222222222222,0.7777777777777778,-0.09537824847328452,-0.08611109856217092,0.1591432813676596
original,biotech_catalyst_event_type,fda_complete_response_letter,3,6,negative,-0.08483526761935258,-0.0693986685644421,-0.08662603786135244,0.8333333333333334,0.16666666666666666,0.8333333333333334,-0.07873327373016141,-0.06690686400316648,0.09274427385942545
original,biotech_catalyst_event_type,safety_signal,3,5,negative,-0.008695682822869583,0.0309537433030937,-0.0057933136892448665,0.4,0.6,0.4,0.006190506874691937,0.03143779187771467,0.157749307673536
original,market_cap_bucket,small_300m_2b,3,21,negative,-0.075093061411675,-0.0778404262468452,-0.07600359176559054,0.6190476190476191,0.38095238095238093,0.6190476190476191,-0.06253924076225006,-0.07488796163420952,0.13170757787889636
original,market_cap_bucket,mid_2b_10b,3,7,negative,-0.039902426320078725,-0.0350018829563419,-0.03639897413186725,0.7142857142857143,0.2857142857142857,0.7142857142857143,-0.03331411164214589,-0.03439640193356408,0.0867757784414352
original,market_cap_bucket,large_gt_10b,3,5,negative,-0.0545350115531726,-0.0426109124051877,-0.0524322283587042,0.8,0.2,0.8,-0.051303897855454375,-0.04171582597606116,0.06402581904126003
original,market_cap_bucket,micro_lt_300m,3,1,negative,-0.8904081547820875,-0.8904081547820875,-0.8904081547820875,1.0,0.0,1.0,-0.5895118241559475,-0.5895118241559475,0.8904081547820875
original,negative_catalyst_family,trial_halt_or_discontinuation,3,23,negative,-0.10725497680883539,-0.0544206924939358,-0.08513015939352975,0.6956521739130435,0.30434782608695654,0.6956521739130435,-0.08483074099686884,-0.052966387246379254,0.14080933273960983
original,negative_catalyst_family,complete_response_letter,3,6,negative,-0.08483526761935258,-0.0693986685644421,-0.08662603786135244,0.8333333333333334,0.16666666666666666,0.8333333333333334,-0.07873327373016141,-0.06690686400316648,0.09274427385942545
original,negative_catalyst_family,major_safety_signal,3,5,negative,-0.008695682822869583,0.0309537433030937,-0.0057933136892448665,0.4,0.6,0.4,0.006190506874691937,0.03143779187771467,0.157749307673536
original,trial_phase,phase_3,3,11,negative,-0.06467476634647944,-0.0324431123636025,-0.06325491262058512,0.5454545454545454,0.45454545454545453,0.5454545454545454,-0.0553605569794728,-0.031922480093155015,0.09626362149030179
original,trial_phase,phase_1_2,3,7,negative,-0.08207557057748265,-0.1376955929799259,-0.08283562211385863,0.7142857142857143,0.2857142857142857,0.7142857142857143,-0.07102274613287438,-0.12863609933357623,0.13500786164656242
original,trial_phase,unknown,3,7,negative,-0.09266032370552288,-0.0426109124051877,-0.08870034826312186,0.8571428571428571,0.14285714285714285,0.8571428571428571,-0.08049689857802152,-0.04171582597606116,0.11546840790984922
original,trial_phase,phase_1,3,4,negative,-0.03226492601498625,-0.0711387413054102,-0.03809599830854986,0.75,0.25,0.75,-0.022689719600110625,-0.06850085302169456,0.1259504477074297
original,trial_phase,phase_2,3,3,negative,-0.24479101362137592,0.0357823770464728,-0.21673367455459105,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.14176656853559544,0.03643027092991935,0.3488144229000157
original,trial_phase,phase_2_3,3,2,negative,-0.1106740258586457,-0.1106740258586457,-0.1106740258586457,1.0,0.0,1.0,-0.10344596358889557,-0.10344596358889557,0.1106740258586457
