iteration,n_trades,mean_net_event_return,cumulative_net_return,hit_rate
40,50,-0.0010044075172053123,-0.06014022219300341,0.54
41,50,-0.0015031316322069088,-0.08202973485041654,0.56
42,50,-0.002752268222049112,-0.13818797211864242,0.48
43,50,-0.0034528398531154746,-0.1694085071159125,0.4
44,50,-0.002500821082065856,-0.12736438425590846,0.46
45,50,-0.002829830576946577,-0.14596688047303452,0.48
46,50,-0.002905441287421806,-0.14534194900245123,0.4
47,50,-0.0038452366758818714,-0.18851598478285558,0.44
48,50,-0.004246432415274781,-0.20145375073165805,0.46
49,50,-0.00577351188203721,-0.2619764047763,0.42
50,50,-0.0027012960684225074,-0.13399584693990407,0.52
51,50,-0.0009193152707556318,-0.05459836309422361,0.48
52,50,0.00038358691268667087,0.000224984043880605,0.56
53,50,-0.0059190186904295875,-0.26996238189477906,0.5
54,50,-0.006411506748647991,-0.2835260550629023,0.42
55,50,4.094684729987197e-05,-0.008190860527704125,0.46
56,50,-0.002119001657263495,-0.11235962089874296,0.4
57,50,0.003730436887762931,0.19370867725265328,0.52
58,50,-0.0032156638905161427,-0.1578098008132145,0.38
59,50,-0.004346211098076438,-0.20561601932381823,0.42
60,50,-0.0013987271278845846,-0.0785505075493994,0.48
61,50,-0.008086235800372989,-0.34255152878913186,0.44
62,50,-0.0036638362483212106,-0.1821197433240377,0.58
63,50,-0.0036250641355041304,-0.17540571958587792,0.48
64,50,-0.005816821355590016,-0.26531105042142067,0.36
65,50,-0.004321588667268366,-0.2043709992136854,0.46
66,50,-0.005607090062349831,-0.25534555257742475,0.44
67,50,-0.003430155134906505,-0.17023673179313725,0.42
68,50,-0.004081905343594466,-0.19650495899247722,0.42
69,50,-0.0025205242854481756,-0.12825588244228125,0.46
70,50,-0.005715124018328137,-0.2600825742574856,0.48
71,50,0.0010223849217393544,0.04042445282889706,0.5
72,50,-0.0011775170480849261,-0.06877716073013229,0.44
73,50,0.0001097431134806426,-0.006941522530699906,0.54
74,50,-0.0001912697075757852,-0.019501568129208224,0.58
75,50,-0.0011829744630813322,-0.07024471962865464,0.5
76,50,-0.003661833390658873,-0.1789578587024121,0.44
77,50,-0.006442584660062118,-0.28849883698821044,0.44
78,50,-0.0025025529199926865,-0.1348808702836426,0.56
79,50,-0.005442448197827599,-0.24736044352115316,0.42
80,50,-0.0056922650063040625,-0.2615553726276163,0.38
81,50,-0.004875849971096067,-0.2246999891823066,0.44
82,50,0.0011286463146420855,0.0478565036090941,0.58
83,50,-0.0018466211770065044,-0.10384476561711176,0.54
84,50,-0.0068974145144403655,-0.30576548124307035,0.48
85,50,-8.435627567499713e-05,-0.019020649089678043,0.54
86,50,-0.004190933024063342,-0.19508525837896185,0.36
87,50,-6.347744874018346e-05,-0.015534586401636408,0.52
88,50,0.005191202276119449,0.27681060779674516,0.6
89,50,0.00031695368628445355,0.007662112810946198,0.56
90,50,0.00044820929239387076,0.00983316801209333,0.58
91,50,-0.0030446806135842053,-0.15356881659839172,0.48
92,50,-0.000768211173623261,-0.04529658981897566,0.36
93,50,-0.002277036989271246,-0.11532166610481343,0.48
94,50,-0.003419099328869615,-0.16958896529011735,0.46
95,50,-0.0027969869949016225,-0.1406167408581599,0.5
96,50,-0.0013145464501880698,-0.06975315429387685,0.42
97,50,-0.00014178024865656446,-0.015363137560162388,0.5
98,50,0.0005241560954194213,0.015304786897583078,0.5
99,50,-0.0035715341303622973,-0.1751561172664824,0.5
100,50,-0.003787753005060328,-0.1797102878453859,0.46
101,50,-6.0762435158017156e-05,-0.014723630913047514,0.52
102,50,-0.001655925117471777,-0.0914391519335277,0.48
103,50,-0.0003742731914225517,-0.03820869760047485,0.58
104,50,-0.004102372719047667,-0.19971888992812692,0.44
105,50,-0.0018866848834903748,-0.0989224979990545,0.44
106,50,-0.00018933276398253485,-0.017691956940056652,0.48
107,50,-0.002682175071142607,-0.1321499540725466,0.42
108,50,-0.000963737270612528,-0.058517609009370086,0.44
109,50,0.002399736251648743,0.1184205044963953,0.52
110,50,-0.0013556396608456023,-0.07179375705070357,0.44
111,50,-0.0025452580730112185,-0.12713024184183563,0.52
112,50,-0.0036963376709828275,-0.17725032075349967,0.54
113,50,0.0011190944593286911,0.04536006875147458,0.56
114,50,0.0032605974502261993,0.16537447914835934,0.62
115,50,-0.00260646513228884,-0.13411854116904343,0.42
116,50,-0.004278049704155152,-0.20798548057744326,0.48
117,50,0.00137504582476224,0.054793860377269965,0.58
118,50,6.542111286507397e-05,-0.007401126108841027,0.58
119,50,-0.0007381028403533185,-0.04627917469867082,0.56
120,50,-0.004838748919590887,-0.22520505490916598,0.44
121,50,-0.0012031712706735552,-0.06748813649449081,0.46
122,50,-0.0026677881124265303,-0.13629098718611077,0.48
123,50,-0.0003286948698816139,-0.032014509985991646,0.48
124,50,0.000523876759970674,0.012751886899306175,0.5
125,50,-0.0035280330072195243,-0.17388285568405804,0.46
126,50,0.0038204009960133376,0.19830646827622678,0.6
127,50,-0.007999134390769854,-0.33914622291832774,0.4
128,50,0.00251954557873894,0.12287876545588006,0.54
129,50,-0.005140954935373241,-0.23795785298787342,0.44
130,50,-0.0017763515269505858,-0.09516188896460998,0.52
131,50,-0.0012749841756582447,-0.07094721449024122,0.44
132,50,-0.0038733115977221265,-0.188466415190632,0.4
133,50,-0.0049506677666860295,-0.23090344212531333,0.34
134,50,-0.0002706646043658867,-0.028849612310362205,0.54
135,50,-0.003954630349213648,-0.19108118577427635,0.48
136,50,-0.005581884561175501,-0.2536298568685901,0.44
137,50,0.000466459023742698,0.01289179093018733,0.46
138,50,-0.0020488226618558315,-0.10717029024072877,0.48
139,50,-0.004587470277056216,-0.21610502450982794,0.42
140,50,-0.0015413166690868673,-0.0814044837440675,0.48
141,50,-0.00367909222528676,-0.17656529458403014,0.48
142,50,-0.004548496537039342,-0.2172953466706663,0.44
143,50,-0.004266067362671433,-0.20362651583519842,0.42
144,50,-0.0012910633426069596,-0.07199784875918347,0.54
145,50,5.958940804862145e-05,-0.006200238937130176,0.46
146,50,0.0017746593223711704,0.07660507213459544,0.54
147,50,-0.005945397356893844,-0.2673311504600001,0.4
148,50,-0.0034715803562980984,-0.16875687900944536,0.4
149,50,-0.0010949125199677568,-0.062124848260975196,0.5
150,50,-0.006543742917261643,-0.28982020152954646,0.42
151,50,-0.001817040394188667,-0.09659807240133322,0.46
152,50,-0.004683479160990005,-0.2216089131277772,0.42
153,50,0.004729121464769896,0.25347233176575656,0.58
154,50,-0.0016885637592289294,-0.09248215263786042,0.54
155,50,-0.0014011065160707181,-0.07664112756239516,0.48
156,50,-0.007283985656299983,-0.3141147143283791,0.38
157,50,-0.0007828836201609147,-0.04982496416853788,0.48
158,50,0.0009981627656022373,0.043915230893357915,0.52
159,50,-0.002816972329187952,-0.1417922941922457,0.48
160,50,-0.0032208934805176125,-0.1565574188541884,0.44
161,50,-0.0013083536252188588,-0.072098601661021,0.48
162,50,-0.005005764896109746,-0.2334845950309431,0.46
163,50,0.0036831403803632722,0.193625515838024,0.58
164,50,-0.0063082767394162294,-0.28443740010453855,0.46
165,50,-0.0007337351764646827,-0.04470514670688963,0.5
166,50,-0.006163163878002922,-0.27361077127938804,0.32
167,50,-0.003647369345771796,-0.17741034701595826,0.48
168,50,-0.004748612969962056,-0.21968468850220668,0.4
169,50,-0.007349998010148378,-0.3176454760760107,0.3
170,50,-0.004507925043453161,-0.21197293952053486,0.42
171,50,-0.0032347743839018684,-0.15860567552136084,0.46
172,50,-0.0027127543598609847,-0.13694982145670132,0.5
173,50,-0.0027655387955002487,-0.14270815341961152,0.46
174,50,-0.0034371629229850466,-0.1669588763107679,0.44
175,50,0.0028473195080770484,0.14319220827043755,0.54
176,50,-0.004320013254967761,-0.20484424007491042,0.4
177,50,-0.0017378713182397431,-0.09622070962042406,0.48
178,50,-0.0012367141341850995,-0.07487804626721528,0.54
179,50,-0.002407944866698195,-0.11924782962413416,0.38
180,50,-0.005118051203146368,-0.2349501501162229,0.42
181,50,-0.0008062469819528429,-0.05517117564035956,0.5
182,50,6.730299149908969e-05,-0.007321049524475209,0.52
183,50,-0.0015883279150801454,-0.08352703672802109,0.46
184,50,-0.0010135137317877408,-0.059918134823006786,0.44
185,50,-0.004155151985447896,-0.2025290782651551,0.52
186,50,-0.001955574141927796,-0.10559140645900189,0.54
187,50,-0.007019293497786277,-0.3109325731979312,0.44
188,50,-0.004627440995099903,-0.22125521935634407,0.42
189,50,-0.00366068206637993,-0.1758973361444105,0.5
190,50,0.00013648524455343926,-0.004118111700552318,0.56
191,50,-0.0003853995760015505,-0.027455505251114065,0.54
192,50,0.0008451289389346916,0.031861567037775984,0.54
193,50,-0.00181089183486407,-0.1002183832121768,0.48
194,50,-0.0014707554668577983,-0.08377284283595543,0.44
195,50,-0.0038034162134219906,-0.18499383018678284,0.5
196,50,-0.008205186266644331,-0.3474131683687166,0.4
197,50,-0.007788039492951368,-0.3337369505081963,0.42
198,50,-0.0024162640479321305,-0.1268037801144869,0.54
199,50,-0.0021490106740128167,-0.11169844529391737,0.48
200,50,-0.0005080866177458265,-0.03602141468913744,0.46
201,50,0.0020001435488008258,0.09569698664803061,0.56
202,50,-0.006456511264329663,-0.28558051614137225,0.46
203,50,-0.005404638634587447,-0.24755029453816269,0.42
204,50,-0.0059522146660413245,-0.2681596036680919,0.4
205,50,-0.0022225751023637772,-0.11559479572011899,0.52
206,50,0.0002761641098414925,0.003488601083004861,0.52
207,50,0.00015474946080747286,-0.0009199471203873433,0.5
208,50,0.0006538696697704127,0.022993141613493417,0.48
209,50,-0.004302217951215084,-0.2063889730764883,0.42
210,50,-0.001644947144338853,-0.09199565273035415,0.5
211,50,-0.002930613057254605,-0.1472035154812701,0.48
212,50,-0.00407166452893698,-0.19691329356863274,0.4
213,50,-0.004177260302428063,-0.19945223746721463,0.46
214,50,0.0027698571055671728,0.13275267916290945,0.56
215,50,-0.0020780445103186817,-0.10895060213897567,0.5
216,50,-0.00590348030475416,-0.264157600158926,0.38
217,50,0.0023852140329651416,0.11275210711918215,0.52
218,50,-0.0006176964673228058,-0.0414681537452124,0.48
219,50,-0.00018766808749021147,-0.02361225525527877,0.56
220,50,0.00190765037436333,0.09127706224822796,0.54
221,50,-0.001616091789001375,-0.0898155352171589,0.48
222,50,-0.0027328945561684815,-0.14261501027642598,0.46
223,50,0.00467726249842193,0.2476710741296584,0.7
224,50,0.0010222923059963484,0.04503959802275359,0.52
225,50,-0.006052295710987039,-0.2739599475362514,0.4
226,50,-0.0032607279212092787,-0.16117814578657952,0.44
227,50,-0.0037546783287714792,-0.18176018623888757,0.4
228,50,-0.0003129693905281016,-0.025275728229770866,0.52
229,50,-0.0011812089091974532,-0.06584542121901626,0.54
230,50,-0.00042399451913820884,-0.028126494851957617,0.54
231,50,0.0007684996935974109,0.025990030177746704,0.58
232,50,-0.0013648185618670783,-0.07862719313002142,0.5
233,50,-0.0020660780998003904,-0.1106301133002181,0.5
234,50,-0.0034360844189613117,-0.16906361312726303,0.44
235,50,-0.006880948564392146,-0.30190670017682275,0.44
236,50,-0.0023156450308387134,-0.11936048157790302,0.44
237,50,-0.0032534843027968896,-0.16030049133431234,0.48
238,50,-0.002743778414846405,-0.1397626576583545,0.46
239,50,-0.0028954038536215497,-0.14879632372860618,0.52
240,50,-0.000682478887275213,-0.04591447753176736,0.52
241,50,0.0003466716636820988,0.006398187525780585,0.52
242,50,-0.004367474565444234,-0.20822519600877254,0.42
243,50,-0.0007291025959963226,-0.04704661500693186,0.52
244,50,-0.0021712257631403163,-0.11213648441745372,0.48
245,50,-0.0015546413004521487,-0.08300900017561341,0.52
246,50,-0.0022236550985621027,-0.12122424005636079,0.48
247,50,-0.0013980310284765008,-0.07726742929410868,0.54
248,50,-0.004962295644531294,-0.23259690298023994,0.42
249,50,-0.001082806424705658,-0.0647255991608997,0.46
250,50,-0.004394976449204422,-0.20765764213801252,0.5
251,50,-0.0014204258419796912,-0.07790310329958317,0.52
252,50,-0.0007097138311984174,-0.04936937303458322,0.46
253,50,-0.001798483542325151,-0.1013996669787246,0.44
254,50,-0.004073562334296974,-0.19293316866457333,0.44
255,50,-0.009551699852069422,-0.39104179544952844,0.44
256,50,-0.0030141311370163204,-0.15166916858715518,0.48
257,50,0.001304209632531421,0.06017875003535966,0.52
258,50,-0.008697213214155279,-0.36258774955646034,0.36
259,50,-0.004858826220761903,-0.22804450217882832,0.44
260,50,-0.0022416987135314014,-0.11671671365554959,0.42
261,50,-0.0023903011443355405,-0.12114378344904886,0.46
262,50,-0.003434036999420571,-0.16936451912670192,0.46
263,50,-0.0033203343084138946,-0.1659342337617209,0.5
264,50,-0.0017352598412358122,-0.09246448929913831,0.5
265,50,-0.006486095227239823,-0.29036627190817155,0.38
266,50,-0.0014318890413861074,-0.08024148738429238,0.6
267,50,-0.0009357285666763325,-0.05858906645121775,0.52
268,50,-0.0009704856108183968,-0.05580048952432337,0.52
269,50,-0.0013351393973224336,-0.07325875850130592,0.42
270,50,-0.00013458162241317682,-0.018256534922306833,0.46
271,50,-0.005618023511853991,-0.2557496811858322,0.4
272,50,-0.00517905272177781,-0.23978058014736836,0.4
273,50,-0.002261367498892688,-0.11646219502423061,0.5
274,50,-0.0023219538620353197,-0.11757607905660894,0.48
275,50,-0.0029809411358174896,-0.15069667287976918,0.5
276,50,-0.006667306093737473,-0.2902484632157586,0.38
277,50,-0.0001171828795985741,-0.022525966503953554,0.52
278,50,-0.007020204431241453,-0.3078339853120946,0.42
279,50,-0.0013538319605833204,-0.07341502786418419,0.42
280,50,-0.003719972161733054,-0.17640527675326234,0.44
281,50,-0.000978324720600532,-0.05721174868926926,0.44
282,50,-0.007663689895761574,-0.32970019662277894,0.4
283,50,-0.0019446958965442906,-0.099613937860344,0.46
284,50,-0.0006371213212749183,-0.039643412040872295,0.46
285,50,-0.003880863589519765,-0.18871624890650063,0.5
286,50,-0.00794833484957308,-0.3374173695939705,0.48
287,50,-0.000862961824222348,-0.05103314541787507,0.42
288,50,-0.0032764831100659266,-0.15903844353684882,0.44
289,50,-0.0053863450681942955,-0.24586863203472575,0.4
290,50,-0.0006533702381429607,-0.04107513238410443,0.5
291,50,-6.237522131778305e-05,-0.010325050656786572,0.46
292,50,-0.0051606357290032625,-0.23874659116632246,0.44
293,50,-0.0023228499182525587,-0.1204688562515338,0.44
294,50,0.0004083399462277049,0.014519864955360395,0.54
295,50,-0.0069753417298842905,-0.3035422881629791,0.44
296,50,-0.0007151489275495582,-0.0455729568149873,0.46
297,50,-0.002964146285074938,-0.14830114486495838,0.54
298,50,-0.0008610890576252794,-0.047243835230741604,0.4
299,50,0.0002601398950682368,0.002656951982931366,0.5
300,50,-0.007857142216934296,-0.33734400984793667,0.46
301,50,0.0005608478897509483,0.018614186592808446,0.5
302,50,-0.0033007145371116353,-0.1625982962250374,0.54
303,50,-0.0021535888983349972,-0.11231410234561645,0.52
304,50,-0.006256074041752327,-0.2829798129686555,0.36
305,50,-0.0019350979358347309,-0.10344408254722592,0.44
306,50,-0.0027833376811265188,-0.1409397833788305,0.52
307,50,-0.0039863438957823275,-0.1896439621473056,0.44
308,50,-0.0022770332957732743,-0.1156067235583137,0.44
309,50,-0.0057767296308983114,-0.26213124597412774,0.44
310,50,-0.0045505940804302656,-0.21687927538296936,0.46
311,50,-0.002292037145186905,-0.11681705988920166,0.44
312,50,-0.0008397144693452806,-0.05700747075832979,0.56
313,50,-0.004635159604540391,-0.22049309165216235,0.42
314,50,-0.0032610632962720644,-0.15932590993481277,0.5
315,50,0.00011046134296615275,-0.004030577946403935,0.46
316,50,-0.000894869080674836,-0.05822586405847474,0.54
317,50,-0.0042874491249542965,-0.20399994699445,0.48
318,50,-0.0017144413704618144,-0.09468497762535344,0.54
319,50,-0.002395071063412393,-0.12954606967026905,0.44
320,50,-0.0012931709129879753,-0.07304787198917118,0.54
321,50,-0.004990867444369574,-0.2312912724239613,0.42
322,50,-0.003809278870164139,-0.18778487429102164,0.52
323,50,0.002525285523364071,0.1195831002417096,0.62
324,50,-0.0010924406716453317,-0.06367279846077423,0.54
325,50,-8.300981773407657e-05,-0.018076262787611208,0.52
326,50,-0.002008723512518007,-0.11053208445230955,0.4
327,50,-0.008272432207198595,-0.34869527522054045,0.36
328,50,-0.0004489236086714076,-0.035119903070326086,0.54
329,50,-0.005426788692485387,-0.24982576776096554,0.4
330,50,0.0011324499072114436,0.04578697155041378,0.52
331,50,-0.002106896014994022,-0.10986304740295638,0.48
332,50,-0.0018581523974620096,-0.10005179343170223,0.58
333,50,-0.00439155650521591,-0.2050616587354639,0.4
334,50,-0.00014311158012838995,-0.019205768479001573,0.5
335,50,-0.002937080158665106,-0.14658501519149614,0.46
336,50,-0.005106162084278507,-0.23454408615842448,0.44
337,50,-0.0027922874561320853,-0.14327948851949757,0.48
338,50,-0.0029788067579372733,-0.15021411160662101,0.44
339,50,-0.00046968816484914216,-0.03211320787312244,0.46
340,50,-0.003175246823127771,-0.15623482204462447,0.52
341,50,4.325991364235728e-05,-0.011539751971777368,0.54
342,50,-0.0041028443371282815,-0.1951783543180634,0.42
343,50,-0.006303023787535285,-0.2798518124921304,0.42
344,50,-0.00080538027895936,-0.05204978289764872,0.52
345,50,-0.003250745502798009,-0.16239681779843085,0.46
346,50,-0.010213456718461278,-0.4117308721780517,0.36
347,50,-0.005823539316544295,-0.26455836620608797,0.42
348,50,-0.005893586254350836,-0.26464918337862076,0.42
349,50,-0.002487915985855149,-0.12747738392491592,0.5
350,50,-0.0004838639040476189,-0.034179047578939636,0.52
351,50,-0.0007385052747232668,-0.04357630522244327,0.5
352,50,-0.006405279965007214,-0.2856922084346655,0.46
353,50,-0.0014117609100510187,-0.08100026126807203,0.52
354,50,-0.0016042612088896613,-0.08844336339779568,0.58
355,50,-0.008971491763427897,-0.37220049964401825,0.36
356,50,-0.0030268848092108503,-0.14947947263921635,0.5
357,50,-0.002851720745983035,-0.14333665592220213,0.46
358,50,-0.003975152676298015,-0.19322691831525163,0.42
359,50,-0.002743365667541882,-0.1421300885609409,0.44
360,50,-0.00689913962272755,-0.3049957706195189,0.36
361,50,-0.0025545109257984677,-0.13265779881951745,0.54
362,50,-0.0050063916483770905,-0.2303130281500556,0.46
363,50,-0.0020237683711310317,-0.10856497946493793,0.48
364,50,0.0012346140625121582,0.04894321773113419,0.54
365,50,-0.0023793061379108393,-0.12103268859173766,0.5
366,50,-0.00040223239477538126,-0.035036074529887995,0.52
367,50,-0.0011947722216253997,-0.06982821383855364,0.5
368,50,-0.002348099415485858,-0.12191028536134185,0.48
369,50,-0.0008524828491869951,-0.05054879732968165,0.44
370,50,-0.002656073242540571,-0.1373011732336623,0.46
371,50,-0.0007814882691976676,-0.04910827036378518,0.48
372,50,-0.004611061983102154,-0.21797884191159023,0.48
373,50,-0.00023615663958040934,-0.02096990495431028,0.46
374,50,-0.0032884328032595535,-0.16500263458544884,0.5
375,50,-0.0034758078039076714,-0.17178313633873,0.46
376,50,-0.0023400383683780013,-0.12410482432496228,0.48
377,50,0.0008900296101889893,0.038372573227862805,0.5
378,50,-0.0017883587996728246,-0.09377235851041166,0.44
379,50,-0.006502443535205504,-0.29202679962137523,0.42
380,50,-0.007516103890243524,-0.32070001380745317,0.36
381,50,-0.004103683947320143,-0.19213582849844524,0.42
382,50,-0.004584326134439185,-0.21525485877999295,0.46
383,50,-0.0054457878329085,-0.25105201666736676,0.44
384,50,0.0016674259232333632,0.07883883297286975,0.54
385,50,-0.0033982235873185294,-0.16306126378458397,0.46
386,50,-0.00557328820993789,-0.2551468827411124,0.44
387,50,-0.003886441327234411,-0.19040174910429242,0.48
388,50,-0.0010083384572380893,-0.06398117583516827,0.54
389,50,-0.008487169411913336,-0.3575574285028499,0.34
390,50,-0.002387883270673241,-0.12290553567379303,0.48
391,50,-0.0008864795799428071,-0.05392899514947047,0.5
392,50,-0.004803090854803731,-0.22530126704599873,0.5
393,50,-0.0027542698497857645,-0.1387323071636406,0.46
394,50,-0.004469233802871404,-0.21196474189604286,0.48
395,50,-0.002978281446906301,-0.1483025090111736,0.48
396,50,-0.0022305314234185624,-0.11847728936527835,0.46
397,50,-0.0003558851735246993,-0.02843671460169206,0.52
398,50,-0.0021385319454149455,-0.10895237429493432,0.44
399,50,-0.004956882991041411,-0.2328022179928565,0.46
400,50,-0.0026789195072893213,-0.13685115268584225,0.48
401,50,0.0014437500419418048,0.06639813888465484,0.5
402,50,-0.0006966331269035275,-0.05255143794969108,0.62
403,50,-0.0002684246971691007,-0.02414106447737907,0.5
404,50,-0.006686119914624609,-0.301783000597999,0.5
405,50,-0.00481681687160632,-0.22342685188419187,0.48
406,50,-0.0032102987329302147,-0.15866898146661912,0.5
407,50,-0.008153628929886629,-0.3453404679487213,0.38
408,50,-8.564266775236807e-05,-0.013714085757482453,0.54
409,50,-0.0011433809138362094,-0.06795024991626253,0.48
410,50,-0.002128919561910465,-0.11146528846781234,0.5
411,50,-0.005067713038811894,-0.2354615106617759,0.54
412,50,-0.003593107997911946,-0.17801762068973292,0.5
413,50,0.00013592489778670335,0.0003259429282813642,0.5
414,50,-0.0035726613103429193,-0.1774922890819297,0.4
415,50,0.00022177306262546103,0.0016541745691427412,0.5
416,50,0.0042437330817892095,0.22147946593455603,0.64
417,50,-0.003223880442595961,-0.1635848189096879,0.5
418,50,-0.004884239423562693,-0.2290519240091503,0.42
419,50,-0.002973060498183593,-0.1457161136012337,0.36
420,50,-0.0013096671818728512,-0.0803669309047812,0.48
421,50,0.001643895984435828,0.07563165028782448,0.5
422,50,0.0008050467413051465,0.027291226929621937,0.48
423,50,-0.0001342202612465271,-0.016777726258763836,0.5
424,50,0.0006682492543195329,0.01912601152357518,0.5
425,50,-0.003799835372844067,-0.18589383224061773,0.48
426,50,0.0022538258549830758,0.10862072139079415,0.5
427,50,-0.005237275728037607,-0.24060894890585016,0.46
428,50,-0.0038177820770065817,-0.18402822152192344,0.48
429,50,-0.004623653744032508,-0.2213757621267779,0.48
430,50,0.0002415407787897572,-0.0024305421758094026,0.54
431,50,-0.003672603408093438,-0.17707868568309315,0.42
432,50,0.001985120159847045,0.09454811348256809,0.54
433,50,-0.0017554609017783852,-0.09632064861660428,0.5
434,50,0.0005023333017672082,0.01205227571137013,0.52
435,50,-0.0023180853458194674,-0.12153624971551502,0.44
436,50,-0.004223639959031236,-0.20591769553314399,0.48
437,50,-0.005239415790181357,-0.23989901852000983,0.46
438,50,-0.0010960577039997267,-0.06544127650545561,0.52
439,50,-0.0020826372663855473,-0.11329271527260665,0.56
440,50,-0.0008710187974075723,-0.053716394065811746,0.48
441,50,-0.0023669152678384075,-0.1215330534320127,0.54
442,50,-0.006724812766176194,-0.2975183893228436,0.36
443,50,-0.0021822899538895112,-0.1156624921221735,0.56
444,50,-0.0021446130949976583,-0.10878499245811224,0.44
445,50,3.300806260555957e-05,-0.011765619253386927,0.52
446,50,-0.003634964130328473,-0.1764540506339276,0.4
447,50,0.000806101473059595,0.028841176880537223,0.5
448,50,0.0008986843203558294,0.036759865294721195,0.52
449,50,-0.004586872506751496,-0.2138243729766668,0.4
450,50,-0.002488507258771293,-0.12706885325199113,0.48
451,50,-0.0024270270076526246,-0.12472834409595657,0.54
452,50,0.0002927537556812654,-0.0004602808496481092,0.52
453,50,0.0010333591718509872,0.03968387888060243,0.56
454,50,-0.006251145866524041,-0.2786616493428292,0.42
455,50,-0.00509989438189915,-0.23555107953466148,0.48
456,50,-0.0015328182582619054,-0.08493315190244,0.5
457,50,0.0012204282128130274,0.05636802365693394,0.5
458,50,-0.0019268010014494585,-0.10049791397832342,0.48
459,50,-0.004012153708286692,-0.18929012969834436,0.46
460,50,0.0012278920159140671,0.049679242503676946,0.6
461,50,-0.00456755449247544,-0.21495785767378028,0.46
462,50,-0.00706228751020014,-0.30737685561272865,0.34
463,50,-0.0030800843746016417,-0.15493748253366113,0.38
464,50,0.0009936340584505653,0.04176725768392742,0.44
465,50,-0.0024660541462220562,-0.12545285292980624,0.46
466,50,-0.0052685303549611226,-0.23989436355440485,0.48
467,50,-0.0025324362847031546,-0.13431380035925833,0.5
468,50,-0.002385979668667606,-0.12425056244550647,0.52
469,50,-0.0034557508245199875,-0.17408668102803593,0.5
470,50,-0.003772987112240582,-0.18383096163003376,0.44
471,50,-0.0027997430580349956,-0.13728276399470618,0.4
472,50,-0.002904380838922225,-0.14468689564916737,0.54
473,50,-8.19266449286693e-05,-0.01736781888520711,0.6
474,50,-0.005539005025111958,-0.25277860622687054,0.42
475,50,-0.005649877061654849,-0.2586946247820622,0.42
476,50,0.00013710472975674072,-0.005405169090617057,0.52
477,50,-0.00030538679175311055,-0.02211624646661725,0.54
478,50,1.4378817670868128e-05,-0.014373413935265478,0.62
479,50,-5.56969062049828e-05,-0.01938229938848668,0.54
480,50,0.0023192796561857464,0.11115145472793508,0.62
481,50,-0.005815745535970435,-0.2636781757677691,0.46
482,50,-0.002476933753680448,-0.12609022419229898,0.46
483,50,-0.001910837551275426,-0.09794951027453369,0.48
484,50,-0.0006088076733266856,-0.045386567594590144,0.54
485,50,-0.0013669369992471991,-0.07647016164160969,0.48
486,50,-0.004534995351116828,-0.2133223715764544,0.4
487,50,6.807729175301703e-05,-0.0077098967549483755,0.52
488,50,-0.0015175686695570922,-0.07898928774366765,0.46
489,50,-0.002607232128409256,-0.13182839545190939,0.46
490,50,-0.0010603980064735953,-0.06020031849161622,0.52
491,50,-0.004038844990257,-0.19432611362939367,0.4
