event_id,ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,source_doc_ids,usable_fact_count,price_per_share,price_per_share_confidence,price_per_share_evidence,gross_proceeds,gross_proceeds_confidence,gross_proceeds_evidence,financing_event_type,financing_event_type_confidence,financing_event_type_evidence,security_type,security_type_confidence,security_type_evidence,offering_amount,offering_amount_confidence,offering_amount_evidence,shares_offered,shares_offered_confidence,shares_offered_evidence,financing_amount_best,financing_amount_source,financing_amount_confidence,offering_price,immediate_dilution_flag,capacity_only_flag,completed_financing_flag,going_concern_flag,liquidity_stress_flag,use_of_proceeds,use_of_proceeds_confidence,use_of_proceeds_evidence,net_proceeds,net_proceeds_confidence,net_proceeds_evidence,shelf_capacity,shelf_capacity_confidence,shelf_capacity_evidence,liquidity_warning,liquidity_warning_confidence,liquidity_warning_evidence,atm_capacity,atm_capacity_confidence,atm_capacity_evidence,conversion_price,conversion_price_confidence,conversion_price_evidence,convertible_principal,convertible_principal_confidence,convertible_principal_evidence,price_anchor_date,last_close_before_event,discount_to_last_close_pct,shares_outstanding_before_event,market_cap_before_event,estimated_dilution_pct,financing_amount_pct_market_cap,atm_capacity_pct_market_cap,convertible_principal_pct_market_cap,pre_event_return_20d,pre_event_benchmark_return_20d,pre_event_market_adjusted_return_20d,pre_event_return_60d,pre_event_benchmark_return_60d,pre_event_market_adjusted_return_60d,capital_raise_context_status,shares_outstanding_source,shares_outstanding_source_url,shares_outstanding_asof_date,shares_outstanding_filed_at,shares_outstanding_confidence,review_status,label_quality,evidence_status,reviewer,reviewed_at,drop_reason,review_notes,source_batch,going_concern_warning,going_concern_warning_confidence,going_concern_warning_evidence,slice,event_status,skip_reason,reaction_start,benchmark_ticker,alpha,beta,residual_vol,estimation_n,pre_return_5d,pre_return_20d,pre_vol_20d,benchmark_pre_return_20d,benchmark_pre_vol_20d,raw_return_h1,benchmark_return_h1,expected_return_h1,car_market_model_h1,car_market_model_simple_h1,car_index_adj_h1,car_index_adj_simple_h1,sector_return_h1,car_sector_adj_h1,car_sector_adj_simple_h1,z_h1,p_value_h1,significant_95_h1,target_direction_h1,target_positive_h1,raw_return_h3,benchmark_return_h3,expected_return_h3,car_market_model_h3,car_market_model_simple_h3,car_index_adj_h3,car_index_adj_simple_h3,sector_return_h3,car_sector_adj_h3,car_sector_adj_simple_h3,z_h3,p_value_h3,significant_95_h3,target_direction_h3,target_positive_h3,raw_return_h10,benchmark_return_h10,expected_return_h10,car_market_model_h10,car_market_model_simple_h10,car_index_adj_h10,car_index_adj_simple_h10,sector_return_h10,car_sector_adj_h10,car_sector_adj_simple_h10,z_h10,p_value_h10,significant_95_h10,target_direction_h10,target_positive_h10
BEAM_424B4_2020-02-07_0001193125-20-026941,BEAM,2020-02-06 22:46:23,financing,BEAM completed equity offering candidate from source document.,completed_equity_offering,capital_raise_dilution,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1745999/000119312520026941/d221975d424b4.htm,unknown,unknown,negative,high,0.7,,"Capital-raise parser candidate; review transaction-vs-capacity classification, offering size, price, source timing, and market-cap context before modeling.",BEAM_424B4_2020-02-07_0001193125-20-026941_d221975d424b4,9,2.52,0.9,"Company’s common stock with gross proceeds to the Company of at least $60.0 million and a purchase price of $2.52 per share, or at the election of the holders of at least 60% of the then-outstanding shares of Preferred Stock (including at",700000000.0,0.88,stock held by non-affiliates plus the proposed aggregate amount of gross proceeds to us as a result of this offering is less than $700 million and our annual revenue is less than $100 million during the most recently completed fiscal year,completed_equity_offering,0.87,public common-stock offering transaction language,common_stock,0.86,common stock/share language,700000000.0,0.84,stock held by non-affiliates plus the proposed aggregate amount of gross proceeds to us as a result of this offering is less than $700 million and our annual revenue is less than $100 million during the most recently completed fiscal year,10588236.0,0.84,"After giving effect to our sale of 10,588,236 shares of common stock in this offering at an initial public offering price $17.00 per share and after",700000000.0,gross_proceeds,0.88,2.52,True,False,True,False,True,Use of proceeds,0.7,Use of proceeds,164100000.0,0.82,We estimate that our net proceeds from the sale of our common stock in this offering will be approximately $164.1 million after deducting underwriting discounts and commissions and estimated offering,,,,True,0.74,liquidity / cash runway language,,,,,,,,,,2020-02-06,18.75,-0.8656,,,,,,,,0.0293727139168622,,,0.0863660838416808,,ok,,,,,,reviewed,agent_rule_reviewed,source_backed,agent_2c_rule_review,2026-05-23,,Rule-reviewed completed financing candidate; requires human spot-check before modeling.,agent_2c_base,,,,completed_common_stock,skipped,not enough clean estimation observations: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARCT_8-K_2020-04-21_0001564590-20-017549,ARCT,2020-04-21 10:03:05,financing,ARCT completed equity offering candidate from source document.,completed_equity_offering,capital_raise_dilution,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1768224/000156459020017549/arct-8k_20200417.htm,unknown,unknown,negative,medium,0.5,,"Capital-raise parser candidate; review transaction-vs-capacity classification, offering size, price, source timing, and market-cap context before modeling.",ARCT_8-K_2020-04-21_0001564590-20-017549_arct-8k_20200417,5,17.0,0.86,"(the “Company”) entered into an underwriting agreement (the “Underwriting Agreement”) with Guggenheim Securities, LLC (the “Representative”), as representative of the several underwriters identified in Schedule I thereto (the “Underwriters”), in connection with its public offering (the “Offering”) of 4,117,650 shares (the “Firm Shares”) of the Company’s common stock, $0.001 par value per share (the “Common Stock”), at a public offering price of $17.00 per share less underwriting discounts and commissions",,,,completed_equity_offering,0.87,public common-stock offering transaction language,common_stock,0.86,common stock/share language,,,,4117650.0,0.84,"(the “Company”) entered into an underwriting agreement (the “Underwriting Agreement”) with Guggenheim Securities, LLC (the “Representative”), as representative of the several underwriters identified in Schedule I thereto (the “Underwriters”), in connection with its public offering (the “Offering”) of 4,117,650 shares (the “Firm Shares”) of the Company’s common stock, $0.001 par value per share (the “Common Stock”), at a public offering price of $17.00 per share less underwriting discounts and commissions",75300000.0,net_proceeds,0.82,17.0,True,False,True,False,False,,,,75300000.0,0.82,"The total amount of shares of Common Stock sold in the Offering, including the Firm Shares and the Over-Allotment Shares, was 4,735,297 shares with aggregate net proceeds received by the Company of approximately $75.3 million after deducting the underwriting discounts and commissions and offering expenses",,,,,,,,,,,,,,,,2020-04-21,18.63999938964844,-0.0879828027547683,15137964.0,282171639.7205201,0.2720081775858365,0.2668588525571942,,,0.4483294137837288,0.2246691079353044,0.2236603058484243,0.597257863563611,-0.1646272338630082,0.7618850974266193,ok,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1768224/000156459020011037,2020-03-01,2020-03-16,0.82,reviewed,agent_2g_reviewed,source_backed,agent_2g_clean_slice,2026-05-23,,"Public common-stock offering: 4,117,650 shares at $17.00; source evidence excludes warrant/capacity-only language.",agent_2g_targeted_extra,,,,completed_common_stock,ok,,2020-04-21,SPY,0.004668926539823711,0.5006543252688406,0.06583743711215459,120.0,0.08973324662228124,0.4021483322265973,0.07230915154858256,0.20760399627021903,0.03439609531391725,0.03211516837527184,-0.030363516880272612,-0.010710497401211994,0.04237852574322786,0.043289315881735346,0.062444295490767236,0.06443516342797273,,,,0.6436843170404053,0.5197801616721525,False,up,True,0.1356589609850034,-0.008913846921446922,0.009569512198320806,0.11768905037924698,0.12489427153175892,0.13616687775905628,0.14587309837532514,,,,1.0320542216942628,0.3020467174881776,False,up,True,1.1633444546054714,0.007031383739535935,0.05147846903946762,0.7214581433121265,1.057431053801511,0.7646486040071755,1.1482393593058173,,,,3.465279132078038,0.00052968140528864,True,up,True
FATE_424B5_2020-06-08_0001193125-20-163472,FATE,2020-06-08 20:11:29,financing,FATE private placement candidate from source document.,private_placement,capital_raise_dilution,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1434316/000119312520163472/d859453d424b5.htm,unknown,unknown,negative,high,0.7,,"Capital-raise parser candidate; review transaction-vs-capacity classification, offering size, price, source timing, and market-cap context before modeling.",FATE_424B5_2020-06-08_0001193125-20-163472_d859453d424b5,7,11.48,0.86,price of $11.48 per share,,,,private_placement,0.8,private placement language,common_stock,0.86,common stock/share language,460000000.0,0.8,"development, regulatory and sales milestones (the Milestone Payments) for the first Collaboration Candidate, and up to $460.0 million in Milestone Payments for each additional Collaboration Candidate, directed to the first Janssen Cancer",1772421.0,0.84,"1,772,421 shares of common stock that may be issued in the Private Placement, based on an assumed public offering price of",460000000.0,offering_amount,0.8,11.48,True,False,True,False,True,USE OF PROCEEDS,0.7,USE OF PROCEEDS,,,,,,,True,0.74,liquidity / cash runway language,,,,,,,,,,2020-06-08,28.309999465942383,-0.5944895720040292,77691848.0,2199456175.388077,0.0228134745874496,0.2091426076806629,,,-0.0183772775257058,0.1051841399329533,-0.1235614174586592,0.4162080935511101,0.3103079258990173,0.1059001676520927,ok,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1434316/000156459020024213,2020-05-07,2020-05-11,0.82,reviewed,agent_rule_reviewed,source_backed,agent_2c_rule_review,2026-05-23,,Rule-reviewed completed financing candidate; requires human spot-check before modeling.,agent_2c_base,,,,completed_common_stock,ok,,2020-06-08,SPY,0.007424139424992265,1.3835912299423907,0.05158983077538519,120.0,-0.1394074371696148,0.015000215861003585,0.04529395762523899,0.10440727364256222,0.013079613704934755,0.0035448558920645468,0.012087663840022689,0.024339744119894036,-0.020509665257857468,-0.02030077261689811,-0.008476603762174231,-0.008440778653052039,,,,-0.39755248175078617,0.6909600934705027,False,down,False,0.16944355721816207,-0.0010647606736746695,0.021016234749820395,0.1357296036701795,0.14537214729471049,0.1575933714926532,0.17069006195719583,,,,1.5189722865570743,0.12876947191455157,False,up,True,0.12442397528519611,-0.029253265104927317,0.033719044321010694,0.08410786068634482,0.08774621253472614,0.14696055642259512,0.15830827430672145,,,,0.5155520087882991,0.6061673361804119,False,up,True
FATE_424B5_2020-06-10_0001193125-20-164911,FATE,2020-06-10 01:18:05,financing,FATE private placement candidate from source document.,private_placement,capital_raise_dilution,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1434316/000119312520164911/d859453d424b5.htm,unknown,unknown,negative,high,0.7,,"Capital-raise parser candidate; review transaction-vs-capacity classification, offering size, price, source timing, and market-cap context before modeling.",FATE_424B5_2020-06-10_0001193125-20-164911_d859453d424b5,8,28.31,0.86,"March 31, 2020 was approximately $219.2 million, or $2.88 per share of our common stock, based on 75,996,075 shares of common stock outstanding on March 31, 2020. Based on (i) the public offering price of $28.31 per share, and",,,,private_placement,0.8,private placement language,common_stock,0.86,common stock/share language,460000000.0,0.8,"development, regulatory and sales milestones (the Milestone Payments) for the first Collaboration Candidate, and up to $460.0 million in Milestone Payments for each additional Collaboration Candidate, directed to the first Janssen Cancer",1412928.0,0.84,"Redmile Group, LLC (collectively, “Redmile”), which are existing stockholders, have agreed to purchase an aggregate of 1,412,928 shares of our common stock in this offering at the public offering price and on the same terms as the other",460000000.0,offering_amount,0.8,28.31,True,False,True,False,True,USE OF PROCEEDS,0.7,USE OF PROCEEDS,164200000.0,0.82,"We expect to receive net proceeds from this offering, excluding any proceeds from the Private Placement discussed below, of approximately $164.2 million, or $188.9 million if the underwriters exercise their option to purchase additional shares",,,,True,0.74,liquidity / cash runway language,,,,,,,,,,2020-06-10,32.9900016784668,-0.1418612137119569,77691848.0,2563054195.923188,0.0181863095855307,0.1794733801305018,,,0.1474783192510189,0.1127777030816608,0.0347006161693581,0.9091435397894654,0.3378181963232216,0.5713253434662438,ok,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1434316/000156459020024213,2020-05-07,2020-05-11,0.82,reviewed,agent_rule_reviewed,source_backed,agent_2c_rule_review,2026-05-23,,Rule-reviewed completed financing candidate; requires human spot-check before modeling.,agent_2c_base,,,,completed_common_stock,ok,,2020-06-10,SPY,0.004288709833354732,1.3937693324002218,0.04081457759659383,120.0,0.023188607448156137,0.07948261491906396,0.054331270104720684,0.09232192683153098,0.013179660136105265,0.008251847423307312,-0.005580197171796253,-0.003504424055190025,0.01172856600934911,0.011797615325437771,0.013813811711806252,0.013909663258680371,,,,0.28736218037762845,0.7738350161939804,False,up,True,-0.06020785902222503,-0.0516850239492086,-0.05927011159715512,-0.0009973267934618463,-0.0009968296283877631,-0.009027976096713127,-0.008987346280778352,,,,-0.014107873377165056,0.9887439190347256,False,flat,False,0.03759167164877919,-0.022964291395163983,0.010562331696561067,0.02639538746148204,0.026746831050827424,0.060134405805017555,0.06197927313262119,,,,0.20450914603584952,0.8379556455266195,False,up,True
FATE_8-K_2020-06-10_0001193125-20-164916,FATE,2020-06-10 01:21:17,financing,FATE completed equity offering candidate from source document.,completed_equity_offering,capital_raise_dilution,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1434316/000119312520164916/d941680d8k.htm,unknown,unknown,negative,medium,0.5,,"Capital-raise parser candidate; review transaction-vs-capacity classification, offering size, price, source timing, and market-cap context before modeling.",FATE_8-K_2020-06-10_0001193125-20-164916_d941680d8k;FATE_8-K_2020-06-10_0001193125-20-164916_d941680dex11;FATE_8-K_2020-06-10_0001193125-20-164916_d941680dex51;FATE_8-K_2020-06-10_0001193125-20-164916_d941680dex991;FATE_8-K_2020-06-10_0001193125-20-164916_d941680dex992,23,28.31,0.86,"common stock at a public offering price of $28.31 per share, before underwriting discounts, for an aggregate offering of approximately $175 million",,,,completed_equity_offering,0.87,public common-stock offering transaction language,common_stock,0.86,common stock/share language,50000000.0,0.8,"Under the Stock Purchase Agreement, the Company has agreed to sell 1,766,160 shares of common stock (the “Shares”) to JJDC at $28.31 per share, for an aggregate purchase price of approximately $50.0 million, subject to customary closing conditions and subject to the completion of the offering and the expiration or early termination of applicable waiting periods relating to certain antitrust filings under the Hart-Scott-Rodino Antitrust Improvements Act of 1976, as amended (the “JJDC Private Placement”)",6181562.0,0.84,"(the “Company”) entered into an underwriting agreement (the “Underwriting Agreement”) with Jefferies LLC and SVB Leerink LLC, as representatives of the several underwriters named therein (the “Underwriters”), relating to the underwritten public offering of 6,181,562 shares of the Company’s common stock, par value $0.001 per share (the “Offering”)",50000000.0,offering_amount,0.8,28.31,True,False,True,False,False,"This report contains “forward-looking statements” within the meaning of Section 27A of the Securities Act and Section 21E of the Securities Exchange Act of 1934, as amended (the “Exchange Act”), including statements regarding the Company’s expectations with respect to the Offering and JJDC Private Placement, including its ability to complete the Offering and its expected and intended use of proceeds from the Offering, and its ability to complete the purchase and sale of shares of the Company’s C",0.7,"This report contains “forward-looking statements” within the meaning of Section 27A of the Securities Act and Section 21E of the Securities Exchange Act of 1934, as amended (the “Exchange Act”), including statements regarding the Company’s expectations with respect to the Offering and JJDC Private Placement, including its ability to complete the Offering and its expected and intended use of proceeds from the Offering, and its ability to complete the purchase and sale of shares of the Company’s Common Stock under the Stock Purchase Agreement",164200000.0,0.82,"The net proceeds to the Company from the Offering are expected to be approximately $164.2 million, after deducting underwriting discounts and commissions and other estimated offering expenses payable by the Company",,,,,,,,,,,,,,,,2020-06-10,32.9900016784668,-0.1418612137119569,77691848.0,2563054195.923188,0.0795651301794237,0.0195079761011415,,,0.1474783192510189,0.1127777030816608,0.0347006161693581,0.9091435397894654,0.3378181963232216,0.5713253434662438,ok,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1434316/000156459020024213,2020-05-07,2020-05-11,0.82,reviewed,agent_rule_reviewed,source_backed,agent_2c_rule_review,2026-05-23,,Rule-reviewed completed financing candidate; requires human spot-check before modeling.,agent_2c_base,,,,completed_common_stock,ok,,2020-06-10,SPY,0.004288709833354732,1.3937693324002218,0.04081457759659383,120.0,0.023188607448156137,0.07948261491906396,0.054331270104720684,0.09232192683153098,0.013179660136105265,0.008251847423307312,-0.005580197171796253,-0.003504424055190025,0.01172856600934911,0.011797615325437771,0.013813811711806252,0.013909663258680371,,,,0.28736218037762845,0.7738350161939804,False,up,True,-0.06020785902222503,-0.0516850239492086,-0.05927011159715512,-0.0009973267934618463,-0.0009968296283877631,-0.009027976096713127,-0.008987346280778352,,,,-0.014107873377165056,0.9887439190347256,False,flat,False,0.03759167164877919,-0.022964291395163983,0.010562331696561067,0.02639538746148204,0.026746831050827424,0.060134405805017555,0.06197927313262119,,,,0.20450914603584952,0.8379556455266195,False,up,True
FCEL_424B5_2020-06-16_0001104659-20-073835,FCEL,2020-06-16 21:21:18,financing,FCEL completed equity offering candidate from source document.,completed_equity_offering,capital_raise_dilution,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/886128/000110465920073835/tm2022598-1_424b5.htm,unknown,unknown,negative,medium,0.5,,"Capital-raise parser candidate; review transaction-vs-capacity classification, offering size, price, source timing, and market-cap context before modeling.",FCEL_424B5_2020-06-16_0001104659-20-073835_tm2022598-1_424b5,9,2.73,0.86,"For purposes of calculating dilution, we have assumed a sale price of $2.73 per share, which was the closing price of our stock on The Nasdaq Global Market on June 12, 2020. However, since the shares may be sold at a variety of prices, these dilution numbers are merely an example of potential dilution based on an assumed sales price",75000000.0,0.88,"Assuming that an aggregate of 27,472,527 shares of our common stock are sold at a price of $2.73 per share, the last reported sale price of our common stock on The Nasdaq Global Market on June 12, 2020, for aggregate gross proceeds of approximately $75,000,000, and after deducting commissions and estimated aggregate offering expenses payable by us, you will experience immediate dilution of $2.07 per share, representing the difference between our as adjusted net tangible book value per share as of April 30, 2020 after giving effect to this offering and the assumed offering price",completed_equity_offering,0.87,public common-stock offering transaction language,common_stock,0.86,common stock/share language,75000000.0,0.84,"Assuming that an aggregate of 27,472,527 shares of our common stock are sold at a price of $2.73 per share, the last reported sale price of our common stock on The Nasdaq Global Market on June 12, 2020, for aggregate gross proceeds of approximately $75,000,000, and after deducting commissions and estimated aggregate offering expenses payable by us, you will experience immediate dilution of $2.07 per share, representing the difference between our as adjusted net tangible book value per share as of April 30, 2020 after giving effect to this offering and the assumed offering price",8000000.0,0.84,"8,000,000 shares of common stock reserved for issuance upon exercise of our outstanding warrants issued pursuant to our senior secured credit facility with Orion Energy Partners Investment Agent, LLC, as administrative agent and collateral agent, and certain of its affiliated lenders",75000000.0,gross_proceeds,0.88,2.73,True,False,True,False,True,Use of Proceeds,0.7,Use of Proceeds,,,,,,,True,0.74,liquidity / cash runway language,,,,1.0,0.78,"Each share of Series B Preferred Stock may be converted at any time, at the option of the holder, into 0.591 shares of our common stock (which is equivalent to an initial conversion price of $1,692.00 per share) plus cash in lieu of fractional shares",,,,2020-06-16,77.69999694824219,-0.9648648634848916,211058085.0,16399212560.40184,0.0379042574938553,0.0045733903212583,,,0.3560209072042588,0.0608816077422418,0.295139299462017,1.122950824798035,0.3678323630562841,0.755118461741751,ok,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/886128/000156459020029076,2020-06-05,2020-06-12,0.82,reviewed,agent_rule_reviewed,source_backed,agent_2c_rule_review,2026-05-23,,Rule-reviewed completed financing candidate; requires human spot-check before modeling.,agent_2c_base,,,,completed_common_stock,ok,,2020-06-16,SPY,0.011130976568061026,1.6099264014892904,0.09090333677457808,120.0,-0.06478463144747622,0.3223984555388679,0.0954419282973444,0.0700400496020034,0.018324554474369308,0.019685040158451184,0.019247977157853313,0.04271130949614621,-0.02233055365714955,-0.022083072397883208,0.00042871737676546465,0.00042880928919442063,,,,-0.24565163886695174,0.8059519117155962,False,down,False,-0.10236214874997074,0.015404804133868133,0.059719706994422195,-0.1659930214997525,-0.15294785467762007,-0.12327593049884865,-0.11598029909292495,,,,-1.0542640022569871,0.2917620648310342,False,down,False,-0.0787401606338044,-0.0040713090510102745,0.1104239492997503,-0.18675503379507316,-0.1703530530414482,-0.07793353569049816,-0.07497409429147428,,,,-0.6496695195674148,0.5159057166279704,False,down,False
ARCT_8-K_2020-07-29_0001193805-20-000902,ARCT,2020-07-29 10:02:20,financing,ARCT completed equity offering candidate from source document.,completed_equity_offering,capital_raise_dilution,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1768224/000119380520000902/e619811_8k-at.htm,unknown,unknown,negative,medium,0.5,,"Capital-raise parser candidate; review transaction-vs-capacity classification, offering size, price, source timing, and market-cap context before modeling.",ARCT_8-K_2020-07-29_0001193805-20-000902_e619811_8k-at;ARCT_8-K_2020-07-29_0001193805-20-000902_e619811_ex1-1;ARCT_8-K_2020-07-29_0001193805-20-000902_e619811_ex5-1;ARCT_8-K_2020-07-29_0001193805-20-000902_e619811_ex99-1,18,53.0,0.86,"Stock”), at a public offering price of $53.00 per share",173000000.0,0.88,"The gross proceeds of the offering to the Company are expected to be approximately $173.0 million, before",completed_equity_offering,0.87,public common-stock offering transaction language,common_stock,0.86,common stock/share language,173000000.0,0.84,"The gross proceeds of the offering to the Company are expected to be approximately $173.0 million, before",3264151.0,0.84,"diseases, today announced the pricing of an underwritten public offering of 3,264,151 shares of its common stock at a public offering",173000000.0,gross_proceeds,0.88,53.0,True,False,True,False,False,The issuance and sale of the Shares (including the use of proceeds from the sale of the,0.7,The issuance and sale of the Shares (including the use of proceeds from the sale of the,,,,,,,,,,,,,,,,,,,2020-07-29,53.16999816894531,-0.0031972573782145,19892287.0,1057672863.3661346,0.164091288246545,0.1635666433280822,,,0.1375694535638159,0.0543522488530634,0.0832172047107524,0.3608906727477907,0.1515698676081283,0.2093208051396624,ok,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1768224/000156459020023633,2020-05-06,2020-05-08,0.82,reviewed,agent_2g_reviewed,source_backed,agent_2g_clean_slice,2026-05-23,,Public common-stock offering: $173M gross proceeds at $53.00 public price.,agent_2g_targeted_extra,,,,completed_common_stock,ok,,2020-07-29,SPY,0.01403221149182367,0.43110567122599763,0.08726516453888185,120.0,-0.034470948098236115,0.1684612043257033,0.07178472433359259,0.053430580392386205,0.008457673897892199,-0.043705042659431204,0.012298751054749868,0.01948941999870457,-0.06399081407532345,-0.06198638398642342,-0.056912616586092646,-0.05532338517243918,,,,-0.7332916223037855,0.46338058362013146,False,down,False,-0.06061149324407478,0.01665771477917688,0.05045007409884783,-0.11174485445644239,-0.10572760198831854,-0.07904663690605494,-0.07600316891318226,,,,-0.7393090031044045,0.45971938361831555,False,down,False,-0.11420860878398564,0.03621166275709853,0.16842555187129582,-0.27693096659961114,-0.24189317000353827,-0.15684523684448962,-0.14516365424883715,,,,-1.0035305768507372,0.31560493153808933,False,down,False
FCEL_424B5_2020-12-03_0001104659-20-132026,FCEL,2020-12-03 21:39:54,financing,FCEL completed equity offering candidate from source document.,completed_equity_offering,capital_raise_dilution,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/886128/000110465920132026/tm2037248-4_424b5.htm,unknown,unknown,negative,medium,0.5,,"Capital-raise parser candidate; review transaction-vs-capacity classification, offering size, price, source timing, and market-cap context before modeling.",FCEL_424B5_2020-12-03_0001104659-20-132026_tm2037248-4_424b5,10,6.5,0.86,"on a further as adjusted basis to reflect the issuance and sale of shares of our common stock offered by us in this offering at a public offering price of $6.50 per share, and the application of a portion of the proceeds to repay the Orion Credit Agreement in full",175000000.0,0.88,"Enhanced liquidity: Executed public offering of common stock and at-the-market sales of common stock, improving liquidity with gross proceeds of more than $175 million at an efficient cost of capital",completed_equity_offering,0.87,public common-stock offering transaction language,common_stock,0.86,common stock/share language,175000000.0,0.84,"Enhanced liquidity: Executed public offering of common stock and at-the-market sales of common stock, improving liquidity with gross proceeds of more than $175 million at an efficient cost of capital",50025000.0,0.84,"on an as adjusted basis, after giving effect to (1) our sale on October 2, 2020 of 50,025,000 shares of our common stock in a public offering for net proceeds of approximately $98.3 million and (2) the exercise of outstanding warrants to purchase 5,300,000 shares of our common stock on October 6, 2020 for an aggregate exercise price of approximately $1.3 million (together, the “Capitalization Transactions”)",175000000.0,gross_proceeds,0.88,6.5,True,False,True,False,True,Use of Proceeds,0.7,Use of Proceeds,123900000.0,0.82,"We estimate that the net proceeds to us from this offering will be approximately $123.9 million (or approximately $156.3 million if the underwriters’ option to purchase additional shares from us is exercised in full), after deducting underwriting discounts and commissions and our expenses",,,,True,0.74,liquidity / cash runway language,,,,1.0,0.78,"A share of our Series B Preferred Stock may be converted at any time, at the option of the holder, into 0.5910 shares of our common stock (which is equivalent to an initial conversion price of $1,692 per share), plus cash in lieu of fractional shares",,,,2020-12-03,221.3999938964844,-0.970641372271044,239374041.0,52997411216.37681,0.2089825604773911,0.0033020480809055,,,2.3094168736429745,0.0673866497213793,2.2420302239215952,1.8060835185645217,0.0834865988080069,1.7225969197565147,ok,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/886128/000156459020043042,2020-09-03,2020-09-10,0.82,reviewed,agent_rule_reviewed,source_backed,agent_2c_rule_review,2026-05-23,,Rule-reviewed completed financing candidate; requires human spot-check before modeling.,agent_2c_base,,,,completed_common_stock,ok,,2020-12-03,SPY,0.00626364120120168,2.3516768452146666,0.07991222551410598,120.0,-0.05769544955748132,1.1380540285925043,0.14628339229915469,0.08758892452569139,0.009769077972913648,0.01933700279582906,-0.00027249768632764404,0.005638564574558469,0.013529691323228666,0.013621631770919462,0.01942495351795341,0.019614845482168297,,,,0.1693069018687313,0.8655552474483879,False,up,True,0.08149169980172721,0.006270588227902385,0.03405842548341109,0.044850012846158235,0.045870980932379624,0.0720902817800368,0.0747523702409838,,,,0.3240326098203438,0.7459133459457676,False,up,True,0.16712708822186562,0.009215196790271607,0.08785550763500316,0.07033691489011973,0.07286958610817584,0.1453722530961848,0.15646998968487602,,,,0.27833645379195215,0.7807540951753509,False,up,True
