source_doc_id,event_id,ticker,event_time,fact_name,value,unit,evidence_text,confidence,parse_method,source_type,source_url
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,mapped_ticker,RKLB,text,RKLB,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,mapping_type,exact,text,exact,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,materiality_context_required_flag,True,boolean,derived parser flag,0.78,derived_flag,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,modification_flag,False,boolean,derived parser flag,0.78,derived_flag,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,naics_code,481212,text,481212,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,new_vs_modification,new_work,category,derived parser taxonomy,0.78,derived_flag,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,new_work_flag,True,boolean,derived parser flag,0.78,derived_flag,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,obligated_amount,14496100.0,usd,source metadata,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,option_exercise_flag,False,boolean,derived parser flag,0.78,derived_flag,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,parent_company_name,"Rocket Lab USA, Inc.",text,"Rocket Lab USA, Inc.",0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,parser_quality_flags,,text,,0.7,derived_quality_flags,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,period_of_performance_end,2026-05-08,text,2026-05-08,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,period_of_performance_start,2024-04-08,text,2024-04-08,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,prime_contractor_flag,True,boolean,derived parser flag,0.78,derived_flag,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,prime_or_sub,prime,text,prime,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,product_or_service_description,THE OBJECTIVE OF THE STP-S30 MISSION IS TO DELIVER SCIENTIFIC RESEARCH AND DEVELOPMENT EXPERIMENTS TO SPACE THAT MATURE EXISTING CAPABILITIES AND DEMONSTRATE NEXT-GENERATION TECHNOLOGY IN THE SPACE DOMAIN TO ENSURE A FUTURE OF SPACE DOMINANCE.,text,THE OBJECTIVE OF THE STP-S30 MISSION IS TO DELIVER SCIENTIFIC RESEARCH AND DEVELOPMENT EXPERIMENTS TO SPACE THAT MATURE EXISTING CAPABILITIES AND DEMONSTRATE NEXT-GENERATION TECHNOLOGY IN THE SPACE DOMAIN TO ENSURE A FUTURE OF SPACE DOMINANCE.,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,psc_code,V126,text,V126,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,recipient_mapping_confidence,0.94,ratio,source metadata,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,recipient_name,ROCKET LAB USA INC,text,ROCKET LAB USA INC,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,recompete_or_extension_flag,False,boolean,derived parser flag,0.78,derived_flag,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,source_evidence_text,Government contract source row. Recipient: ROCKET LAB USA INC. Award ID: FA881824FB016. Agency: Department of Defense. Sub-agency: Department of the Air Force. Contract award type: DELIVERY ORDER. Award amount: 14496100.0. Obligated amount: 14496100.0. NAICS: 481212. PSC: V126. Description: THE OBJECTIVE OF THE STP-S30 MISSION IS TO DELIVER SCIENTIFIC RESEARCH AND DEVELOPMENT EXPERIMENTS TO SPACE THAT MATURE EXISTING CAPABILITIES AND DEMONSTRATE NEXT-GENERATION TECHNOLOGY IN THE SPACE DOMAIN TO ENSURE A FUTURE OF SPACE DOMINANCE.. Period of performance: 2024-04-08 to 2026-05-08. NAICS description: NONSCHEDULED CHARTERED FREIGHT AIR TRANSPORTATION. PSC description: TRANSPORTATION/TRAVEL/RELOC,text,Government contract source row. Recipient: ROCKET LAB USA INC. Award ID: FA881824FB016. Agency: Department of Defense. Sub-agency: Department of the Air Force. Contract award type: DELIVERY ORDER. Award amount: 14496100.0. Obligated amount: 14496100.0. NAICS: 481212. PSC: V126. Description: THE OBJECTIVE OF THE STP-S30 MISSION IS TO DELIVER SCIENTIFIC RESEARCH AND DEVELOPMENT EXPERIMENTS TO SPACE THAT MATURE EXISTING CAPABILITIES AND DEMONSTRATE NEXT-GENERATION TECHNOLOGY IN THE SPACE DOMAIN TO ENSURE A FUTURE OF SPACE DOMINANCE.. Period of performance: 2024-04-08 to 2026-05-08. NAICS description: NONSCHEDULED CHARTERED FREIGHT AIR TRANSPORTATION. PSC description: TRANSPORTATION/TRAVEL/RELOC,0.65,source_excerpt,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,sub_agency,Department of the Air Force,text,Department of the Air Force,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,subcontractor_flag,False,boolean,derived parser flag,0.78,derived_flag,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
usaspending_CONT_AWD_FA881824FB016_9700_FA881820D0008_9700,government_contract_RKLB_FA881824FB016,RKLB,2024-04-08T12:00:00,task_order_number,FA881824FB016,text,FA881824FB016,0.9,source_metadata,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA881824FB016_9700_FA881820D0008_9700
