ticker,asof_date,filed_at,shares_outstanding_before_event,source_type,source_url,accession_number,form,confidence,notes
SPWR,2025-08-11,2025-08-13,83108708.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1838987/000121390025075811,0001213900-25-075811,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SPWR,2025-12-18,2025-12-19,107621272.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1838987/000121390025123769,0001213900-25-123769,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SPWR,2026-04-13,2026-04-14,126652769.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1838987/000121390026043623,0001213900-26-043623,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SPWR,2025-05-16,2026-05-18,80272256.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1838987/000121390026058557,0001213900-26-058557,10-Q/A,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SPWR,2025-08-11,2026-05-19,83108708.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1838987/000121390026059142,0001213900-26-059142,10-Q/A,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SPWR,2025-12-18,2026-05-19,107621272.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1838987/000121390026059148,0001213900-26-059148,10-Q/A,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SPWR,2026-05-14,2026-05-19,146296979.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1838987/000121390026059082,0001213900-26-059082,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2021-05-14,2021-05-17,125754510.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000110465921067339,0001104659-21-067339,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2021-08-10,2021-08-11,131008933.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876621000145,0001758766-21-000145,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2021-11-08,2021-11-10,144489164.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876621000184,0001758766-21-000184,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2022-02-17,2022-02-28,153443756.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876622000032,0001758766-22-000032,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2022-04-25,2022-05-06,154057258.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876622000093,0001758766-22-000093,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2022-07-25,2022-08-05,154227627.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876622000129,0001758766-22-000129,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2022-10-25,2022-11-04,154488799.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876622000185,0001758766-22-000185,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2023-02-09,2023-02-17,154574741.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876623000009,0001758766-23-000009,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2023-04-25,2023-05-05,155528457.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876623000078,0001758766-23-000078,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2023-07-25,2023-08-04,155802411.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876623000114,0001758766-23-000114,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2023-10-25,2023-11-03,155895641.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876623000129,0001758766-23-000129,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2024-02-21,2024-02-29,157773620.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876624000029,0001758766-24-000029,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2024-04-25,2024-05-03,161651144.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876624000091,0001758766-24-000091,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2024-07-30,2024-08-07,162626235.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876624000149,0001758766-24-000149,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2024-10-23,2024-10-31,162754034.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876624000176,0001758766-24-000176,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2025-02-25,2025-03-05,164149723.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876625000005,0001758766-25-000005,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2025-04-22,2025-04-30,166358775.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876625000012,0001758766-25-000012,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2025-07-31,2025-08-08,8359047.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876625000027,0001758766-25-000027,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2025-10-22,2025-10-30,8390208.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876625000066,0001758766-25-000066,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2026-02-25,2026-03-05,8518974.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876626000016,0001758766-26-000016,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
STEM,2026-04-29,2026-05-07,8956953.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1758766/000175876626000045,0001758766-26-000045,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2019-02-01,2019-02-11,28017924.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000119312519034010,0001193125-19-034010,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2019-04-29,2019-05-02,28039937.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000119312519133596,0001193125-19-133596,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2019-08-07,2019-08-09,32558888.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000119312519218039,0001193125-19-218039,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2019-12-09,2019-12-13,33118096.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000119312519313115,0001193125-19-313115,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2020-02-06,2020-02-10,35446291.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000119312520029990,0001193125-20-029990,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2020-05-08,2020-05-13,40978695.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000119312520140790,0001193125-20-140790,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2020-08-10,2020-08-12,44662970.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000119312520217763,0001193125-20-217763,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2020-11-23,2020-11-27,45152511.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000119312520303904,0001193125-20-303904,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2021-02-04,2021-02-09,48646513.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000119312521032669,0001193125-21-032669,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2021-05-05,2021-05-07,48894038.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000110465921063169,0001104659-21-063169,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2021-08-05,2021-08-09,49292036.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000110465921102129,0001104659-21-102129,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2021-11-18,2021-11-23,49632483.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000110465921142700,0001104659-21-142700,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2022-02-07,2022-02-09,50885068.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000110465922017090,0001104659-22-017090,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2022-05-04,2022-05-06,56264039.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828022013045,0001628280-22-013045,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2022-08-04,2022-08-08,56363518.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828022021593,0001628280-22-021593,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2022-11-18,2022-11-28,56568420.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828022030817,0001628280-22-030817,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2023-02-02,2023-02-07,56858200.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828023002560,0001628280-23-002560,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2023-05-04,2023-05-08,57147071.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828023016426,0001628280-23-016426,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2022-11-23,2023-06-05,56568420.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828023020881,0001628280-23-020881,10-K/A,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2023-08-03,2023-08-07,57396131.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828023027803,0001628280-23-027803,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2023-11-17,2023-11-21,57673781.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828023039767,0001628280-23-039767,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2024-01-29,2024-02-02,57818022.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828024003051,0001628280-24-003051,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2024-04-29,2024-05-02,58225999.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828024020014,0001628280-24-020014,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2024-07-31,2024-08-02,58585960.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828024034434,0001628280-24-034434,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2024-11-13,2024-11-18,59356440.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828024048262,0001628280-24-048262,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2025-01-30,2025-02-03,59651142.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828025003461,0001628280-25-003461,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2025-05-01,2025-05-05,59916141.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000162828025022154,0001628280-25-022154,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2025-07-31,2025-08-04,60360925.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000158128025000009,0001581280-25-000009,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2025-11-13,2025-11-17,61148026.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000158128025000025,0001581280-25-000025,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2026-01-27,2026-02-02,61311704.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000158128026000019,0001581280-26-000019,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2026-01-27,2026-02-26,61311704.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000158128026000029,0001581280-26-000029,10-Q/A,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
TWST,2026-04-29,2026-05-04,62271314.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1581280/000158128026000040,0001581280-26-000040,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
