event_id,ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,corpus_name,review_status,evidence_status,label_quality,source_doc_ids,government_contract_event_type,actual_funded_award_flag,ceiling_only_flag,new_work_flag,modification_flag,option_exercise_flag,recipient_mapping_confidence,award_amount,obligated_amount,contract_ceiling,agency,product_or_service_description,materiality_pre_price,drop_reason,review_notes,usable_fact_count,agency_confidence,agency_evidence,award_amount_confidence,award_amount_evidence,contract_number,contract_number_confidence,contract_number_evidence,award_type,award_type_confidence,award_type_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,contract_type,contract_type_confidence,contract_type_evidence,naics_code,naics_code_confidence,naics_code_evidence,psc_code,psc_code_confidence,psc_code_evidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,obligated_amount_confidence,obligated_amount_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,product_or_service_description_confidence,product_or_service_description_evidence,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,ceiling_only_flag_confidence,ceiling_only_flag_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,modification_flag_confidence,modification_flag_evidence,option_exercise_flag_confidence,option_exercise_flag_evidence,new_work_flag_confidence,new_work_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,contract_ceiling_confidence,contract_ceiling_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,modification_number,modification_number_confidence,modification_number_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence
government_contract_AVAV_W911QY21F0122,AVAV,2021-02-04T12:00:00,government_contract,AVAV task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W911QY21F0122_9700_W911QY18D0192_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W911QY21F0122_9700_W911QY18D0192_9700,task_order_award,True,False,True,False,False,0.95,3235488.52,3235488.52,,Department of Defense,"LAYUP ASSY,FUSELAGE, PUMA AE,DDL",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W911QY21F0122,0.9,W911QY21F0122,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2021-09-28,0.9,2021-09-28,2021-02-04,0.9,2021-02-04,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W911QY21F0122,0.9,W911QY21F0122,0.9,"LAYUP ASSY,FUSELAGE, PUMA AE,DDL",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_W31P4Q21C0029,AVAV,2021-03-23T12:00:00,government_contract,AVAV new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W31P4Q21C0029_9700_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W31P4Q21C0029_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.95,12658236.02,12658236.02,,Department of Defense,SWITCHBLADE CONTRACTOR LOGISTIC SERVICES,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,W31P4Q21C0029,0.9,W31P4Q21C0029,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,336414,0.9,336414,J014,0.9,J014,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2025-02-26,0.9,2025-02-26,2021-03-23,0.9,2021-03-23,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,,,,0.9,SWITCHBLADE CONTRACTOR LOGISTIC SERVICES,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_W911QY21F0222,AVAV,2021-03-30T12:00:00,government_contract,AVAV task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W911QY21F0222_9700_W911QY18D0192_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W911QY21F0222_9700_W911QY18D0192_9700,task_order_award,True,False,True,False,False,0.95,2688865.58,2688865.58,,Department of Defense,"ASSY, MOUNTED CAMERAS",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W911QY21F0222,0.9,W911QY21F0222,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2021-09-27,0.9,2021-09-27,2021-03-30,0.9,2021-03-30,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W911QY21F0222,0.9,W911QY21F0222,0.9,"ASSY, MOUNTED CAMERAS",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_W911QY21F0240,AVAV,2021-04-09T12:00:00,government_contract,AVAV task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W911QY21F0240_9700_W911QY18D0192_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W911QY21F0240_9700_W911QY18D0192_9700,task_order_award,True,False,True,False,False,0.95,4201889.53,4201889.53,,Department of Defense,"ASSY,PAYLOAD GIMBAL, MANTIS I23,RQ-11C",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W911QY21F0240,0.9,W911QY21F0240,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2021-10-06,0.9,2021-10-06,2021-04-09,0.9,2021-04-09,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W911QY21F0240,0.9,W911QY21F0240,0.9,"ASSY,PAYLOAD GIMBAL, MANTIS I23,RQ-11C",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_W911QY21F0251,AVAV,2021-04-19T12:00:00,government_contract,AVAV task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W911QY21F0251_9700_W911QY18D0192_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W911QY21F0251_9700_W911QY18D0192_9700,task_order_award,True,False,True,False,False,0.95,1580736.05,1580736.05,,Department of Defense,"ASSY, BATTERY, RECHARGEABLE, LI-POLYMER,",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W911QY21F0251,0.9,W911QY21F0251,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2021-11-10,0.9,2021-11-10,2021-04-19,0.9,2021-04-19,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W911QY21F0251,0.9,W911QY21F0251,0.9,"ASSY, BATTERY, RECHARGEABLE, LI-POLYMER,",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_HR001121C0058,AVAV,2021-04-28T12:00:00,government_contract,AVAV new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_HR001121C0058_9700_-NONE-_-NONE-,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_HR001121C0058_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.95,29808493.0,29808493.0,,Department of Defense,DARPA RESEARCH PROJECT.,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,HR001121C0058,0.9,HR001121C0058,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,541715,0.9,541715,AC13,0.9,AC13,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2025-02-28,0.9,2025-02-28,2021-04-28,0.9,2021-04-28,prime,0.9,prime,0.9,source metadata,Defense Advanced Research Projects Agency,0.9,Defense Advanced Research Projects Agency,,,,0.9,DARPA RESEARCH PROJECT.,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_N0010421CK933,AVAV,2021-04-30T12:00:00,government_contract,AVAV new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0010421CK933_9700_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0010421CK933_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.95,4069420.36,4069420.36,,Department of Defense,SWITCHBLADE600,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,N0010421CK933,0.9,N0010421CK933,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,336414,0.9,336414,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2022-09-30,0.9,2022-09-30,2021-04-30,0.9,2021-04-30,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,,,,0.9,SWITCHBLADE600,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_W911QY21F0395,AVAV,2021-08-10T12:00:00,government_contract,AVAV task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W911QY21F0395_9700_W911QY18D0192_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W911QY21F0395_9700_W911QY18D0192_9700,task_order_award,True,False,True,False,False,0.95,1519606.68,1519606.68,,Department of Defense,"ASSY, FUSELAGE, BASIC, TINTED RESIN",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W911QY21F0395,0.9,W911QY21F0395,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2022-02-07,0.9,2022-02-07,2021-08-10,0.9,2021-08-10,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W911QY21F0395,0.9,W911QY21F0395,0.9,"ASSY, FUSELAGE, BASIC, TINTED RESIN",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_W911QY21F0435,AVAV,2021-08-13T12:00:00,government_contract,AVAV task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W911QY21F0435_9700_W911QY18D0192_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W911QY21F0435_9700_W911QY18D0192_9700,task_order_award,True,False,True,False,False,0.95,1822771.85,1822771.85,,Department of Defense,AV BATTERY (PUMA),,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W911QY21F0435,0.9,W911QY21F0435,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2022-10-10,0.9,2022-10-10,2021-08-13,0.9,2021-08-13,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W911QY21F0435,0.9,W911QY21F0435,0.9,AV BATTERY (PUMA),0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_N0002421F6210,AVAV,2021-08-23T12:00:00,government_contract,AVAV task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002421F6210_9700_N0002421D6200_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0002421F6210_9700_N0002421D6200_9700,task_order_award,True,False,True,False,False,0.95,1610834.12,1610834.12,,Department of Defense,BLACKWING 10C EO/IR UAVS,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0002421F6210,0.9,N0002421F6210,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2022-03-01,0.9,2022-03-01,2021-08-23,0.9,2021-08-23,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0002421F6210,0.9,N0002421F6210,0.9,BLACKWING 10C EO/IR UAVS,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_W911QY21F0518,AVAV,2021-09-17T12:00:00,government_contract,AVAV task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W911QY21F0518_9700_W911QY18D0192_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W911QY21F0518_9700_W911QY18D0192_9700,task_order_award,True,False,True,False,False,0.95,1377225.18,1377225.18,,Department of Defense,"ASSY, FUSELAGE, BASIC, TINTED RESIN,",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W911QY21F0518,0.9,W911QY21F0518,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2022-09-16,0.9,2022-09-16,2021-09-17,0.9,2021-09-17,prime,0.9,prime,0.9,source metadata,Defense Contract Management Agency,0.9,Defense Contract Management Agency,W911QY21F0518,0.9,W911QY21F0518,0.9,"ASSY, FUSELAGE, BASIC, TINTED RESIN,",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_N0010421CK941,AVAV,2021-09-22T12:00:00,government_contract,AVAV new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0010421CK941_9700_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0010421CK941_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.95,1332588.53,1332588.53,,Department of Defense,SWITCHBLADE600,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,N0010421CK941,0.9,N0010421CK941,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,336414,0.9,336414,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2022-07-25,0.9,2022-07-25,2021-09-22,0.9,2021-09-22,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,,,,0.9,SWITCHBLADE600,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_W58RGZ21C0041,AVAV,2021-09-27T12:00:00,government_contract,AVAV new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W58RGZ21C0041_9700_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W58RGZ21C0041_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.95,4151320.11,4151320.11,,Department of Defense,ACQUISITION OF PUMA AND WASP AIRCRAFT SYSTEM FOR BANGLADESH,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,W58RGZ21C0041,0.9,W58RGZ21C0041,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2023-04-01,0.9,2023-04-01,2021-09-27,0.9,2021-09-27,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,,,,0.9,ACQUISITION OF PUMA AND WASP AIRCRAFT SYSTEM FOR BANGLADESH,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
government_contract_AVAV_N0002422F6200,AVAV,2021-11-03T12:00:00,government_contract,AVAV task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002422F6200_9700_N0002421D6200_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0002422F6200_9700_N0002421D6200_9700,task_order_award,True,False,True,False,False,0.95,1635401.08,1635401.08,,Department of Defense,BLACKWING 10C UAV - YEAR 1,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0002422F6200,0.9,N0002422F6200,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1550,0.9,1550,0.9,source metadata,"AEROVIRONMENT, INC.",0.9,"AEROVIRONMENT, INC.",2022-06-30,0.9,2022-06-30,2021-11-03,0.9,2021-11-03,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0002422F6200,0.9,N0002422F6200,0.9,BLACKWING 10C UAV - YEAR 1,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,AVAV,0.9,AVAV,"AeroVironment, Inc.",0.9,"AeroVironment, Inc.",,,,,,
