ticker,asof_date,filed_at,shares_outstanding_before_event,source_type,source_url,accession_number,form,confidence,notes
RGNX,2022-07-27,2022-08-03,43229971.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000156459022027764,0001564590-22-027764,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2022-10-27,2022-11-03,43293631.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017022021567,0000950170-22-021567,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2023-02-23,2023-02-28,43463655.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017023005085,0000950170-23-005085,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2023-04-27,2023-05-03,43466186.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017023017200,0000950170-23-017200,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2023-07-27,2023-08-02,43960108.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017023037178,0000950170-23-037178,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2023-11-02,2023-11-08,43991980.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017023061144,0000950170-23-061144,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2024-02-22,2024-02-27,44427555.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017024021161,0000950170-24-021161,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2024-05-02,2024-05-08,49255966.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017024055691,0000950170-24-055691,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2024-07-25,2024-08-01,49423188.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017024089320,0000950170-24-089320,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RGNX,2024-10-31,2024-11-06,49545071.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1590877/000095017024122330,0000950170-24-122330,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
